"Source.Name","speaker","language","clip","phone","vot_ms"
"VF19A_vot.csv","VF19A","C",0,"g",30
"VF19A_vot.csv","VF19A","C",1,"g",31
"VF19A_vot.csv","VF19A","C",100,"g",63
"VF19A_vot.csv","VF19A","C",101,"k",91
"VF19A_vot.csv","VF19A","C",102,"k",67
"VF19A_vot.csv","VF19A","C",103,"k",88
"VF19A_vot.csv","VF19A","C",104,"k",65
"VF19A_vot.csv","VF19A","C",105,"g",21
"VF19A_vot.csv","VF19A","C",106,"g",26
"VF19A_vot.csv","VF19A","C",107,"k",93
"VF19A_vot.csv","VF19A","C",108,"g",49
"VF19A_vot.csv","VF19A","C",111,"k",80
"VF19A_vot.csv","VF19A","C",112,"k",81
"VF19A_vot.csv","VF19A","C",113,"k",87
"VF19A_vot.csv","VF19A","C",114,"g",32
"VF19A_vot.csv","VF19A","C",115,"g",39
"VF19A_vot.csv","VF19A","C",116,"g",33
"VF19A_vot.csv","VF19A","C",117,"g",26
"VF19A_vot.csv","VF19A","C",118,"g",25
"VF19A_vot.csv","VF19A","C",124,"g",25
"VF19A_vot.csv","VF19A","C",126,"g",33
"VF19A_vot.csv","VF19A","C",127,"g",70
"VF19A_vot.csv","VF19A","C",129,"g",50
"VF19A_vot.csv","VF19A","C",130,"g",24
"VF19A_vot.csv","VF19A","C",131,"g",48
"VF19A_vot.csv","VF19A","C",133,"k",74
"VF19A_vot.csv","VF19A","C",134,"k",51
"VF19A_vot.csv","VF19A","C",135,"g",54
"VF19A_vot.csv","VF19A","C",136,"g",33
"VF19A_vot.csv","VF19A","C",137,"g",18
"VF19A_vot.csv","VF19A","C",138,"g",33
"VF19A_vot.csv","VF19A","C",14,"g",27
"VF19A_vot.csv","VF19A","C",140,"g",28
"VF19A_vot.csv","VF19A","C",141,"g",29
"VF19A_vot.csv","VF19A","C",142,"g",34
"VF19A_vot.csv","VF19A","C",143,"g",39
"VF19A_vot.csv","VF19A","C",144,"g",26
"VF19A_vot.csv","VF19A","C",145,"g",60
"VF19A_vot.csv","VF19A","C",147,"g",50
"VF19A_vot.csv","VF19A","C",149,"g",48
"VF19A_vot.csv","VF19A","C",150,"g",52
"VF19A_vot.csv","VF19A","C",151,"k",72
"VF19A_vot.csv","VF19A","C",152,"k",82
"VF19A_vot.csv","VF19A","C",16,"g",33
"VF19A_vot.csv","VF19A","C",19,"k",115
"VF19A_vot.csv","VF19A","C",2,"k",63
"VF19A_vot.csv","VF19A","C",20,"g",25
"VF19A_vot.csv","VF19A","C",21,"g",43
"VF19A_vot.csv","VF19A","C",22,"k",99
"VF19A_vot.csv","VF19A","C",23,"g",43
"VF19A_vot.csv","VF19A","C",24,"g",18
"VF19A_vot.csv","VF19A","C",25,"g",68
"VF19A_vot.csv","VF19A","C",27,"k",100
"VF19A_vot.csv","VF19A","C",29,"k",64
"VF19A_vot.csv","VF19A","C",3,"g",46
"VF19A_vot.csv","VF19A","C",30,"k",67
"VF19A_vot.csv","VF19A","C",31,"gw",25
"VF19A_vot.csv","VF19A","C",32,"g",80
"VF19A_vot.csv","VF19A","C",34,"g",42
"VF19A_vot.csv","VF19A","C",35,"g",46
"VF19A_vot.csv","VF19A","C",36,"gw",23
"VF19A_vot.csv","VF19A","C",37,"k",84
"VF19A_vot.csv","VF19A","C",38,"g",26
"VF19A_vot.csv","VF19A","C",39,"g",23
"VF19A_vot.csv","VF19A","C",4,"k",84
"VF19A_vot.csv","VF19A","C",40,"g",41
"VF19A_vot.csv","VF19A","C",41,"g",38
"VF19A_vot.csv","VF19A","C",42,"g",13
"VF19A_vot.csv","VF19A","C",43,"k",113
"VF19A_vot.csv","VF19A","C",44,"k",57
"VF19A_vot.csv","VF19A","C",45,"g",43
"VF19A_vot.csv","VF19A","C",46,"k",108
"VF19A_vot.csv","VF19A","C",48,"g",28
"VF19A_vot.csv","VF19A","C",5,"g",41
"VF19A_vot.csv","VF19A","C",50,"g",31
"VF19A_vot.csv","VF19A","C",51,"g",28
"VF19A_vot.csv","VF19A","C",52,"g",22
"VF19A_vot.csv","VF19A","C",53,"g",83
"VF19A_vot.csv","VF19A","C",54,"g",41
"VF19A_vot.csv","VF19A","C",55,"g",41
"VF19A_vot.csv","VF19A","C",57,"g",47
"VF19A_vot.csv","VF19A","C",58,"gw",25
"VF19A_vot.csv","VF19A","C",59,"k",96
"VF19A_vot.csv","VF19A","C",6,"k",34
"VF19A_vot.csv","VF19A","C",60,"g",32
"VF19A_vot.csv","VF19A","C",61,"g",11
"VF19A_vot.csv","VF19A","C",64,"gw",26
"VF19A_vot.csv","VF19A","C",65,"g",23
"VF19A_vot.csv","VF19A","C",66,"g",39
"VF19A_vot.csv","VF19A","C",68,"g",31
"VF19A_vot.csv","VF19A","C",69,"gw",30
"VF19A_vot.csv","VF19A","C",7,"g",43
"VF19A_vot.csv","VF19A","C",70,"g",28
"VF19A_vot.csv","VF19A","C",71,"g",32
"VF19A_vot.csv","VF19A","C",72,"g",39
"VF19A_vot.csv","VF19A","C",73,"k",58
"VF19A_vot.csv","VF19A","C",74,"k",79
"VF19A_vot.csv","VF19A","C",75,"k",81
"VF19A_vot.csv","VF19A","C",78,"g",33
"VF19A_vot.csv","VF19A","C",80,"g",34
"VF19A_vot.csv","VF19A","C",81,"g",29
"VF19A_vot.csv","VF19A","C",82,"gw",27
"VF19A_vot.csv","VF19A","C",83,"g",10
"VF19A_vot.csv","VF19A","C",85,"g",31
"VF19A_vot.csv","VF19A","C",86,"g",30
"VF19A_vot.csv","VF19A","C",87,"k",74
"VF19A_vot.csv","VF19A","C",89,"g",34
"VF19A_vot.csv","VF19A","C",9,"g",31
"VF19A_vot.csv","VF19A","C",90,"g",83
"VF19A_vot.csv","VF19A","C",91,"g",38
"VF19A_vot.csv","VF19A","C",92,"g",36
"VF19A_vot.csv","VF19A","C",94,"g",54
"VF19A_vot.csv","VF19A","C",96,"g",32
"VF19A_vot.csv","VF19A","C",97,"k",17
"VF19A_vot.csv","VF19A","E",0,"G",26
"VF19A_vot.csv","VF19A","E",1,"K",72
"VF19A_vot.csv","VF19A","E",10,"G",33
"VF19A_vot.csv","VF19A","E",100,"K",77
"VF19A_vot.csv","VF19A","E",101,"K",46
"VF19A_vot.csv","VF19A","E",102,"K",88
"VF19A_vot.csv","VF19A","E",103,"K",45
"VF19A_vot.csv","VF19A","E",105,"K",99
"VF19A_vot.csv","VF19A","E",11,"K",98
"VF19A_vot.csv","VF19A","E",12,"K",67
"VF19A_vot.csv","VF19A","E",13,"G",50
"VF19A_vot.csv","VF19A","E",14,"G",49
"VF19A_vot.csv","VF19A","E",15,"G",27
"VF19A_vot.csv","VF19A","E",16,"K",83
"VF19A_vot.csv","VF19A","E",17,"K",55
"VF19A_vot.csv","VF19A","E",18,"K",42
"VF19A_vot.csv","VF19A","E",19,"G",34
"VF19A_vot.csv","VF19A","E",2,"G",25
"VF19A_vot.csv","VF19A","E",20,"K",71
"VF19A_vot.csv","VF19A","E",21,"K",83
"VF19A_vot.csv","VF19A","E",23,"K",64
"VF19A_vot.csv","VF19A","E",24,"G",11
"VF19A_vot.csv","VF19A","E",25,"K",69
"VF19A_vot.csv","VF19A","E",26,"K",77
"VF19A_vot.csv","VF19A","E",27,"G",27
"VF19A_vot.csv","VF19A","E",28,"K",77
"VF19A_vot.csv","VF19A","E",3,"G",29
"VF19A_vot.csv","VF19A","E",30,"K",60
"VF19A_vot.csv","VF19A","E",34,"K",41
"VF19A_vot.csv","VF19A","E",35,"K",54
"VF19A_vot.csv","VF19A","E",36,"G",29
"VF19A_vot.csv","VF19A","E",38,"K",79
"VF19A_vot.csv","VF19A","E",39,"K",72
"VF19A_vot.csv","VF19A","E",40,"K",57
"VF19A_vot.csv","VF19A","E",41,"K",76
"VF19A_vot.csv","VF19A","E",42,"K",76
"VF19A_vot.csv","VF19A","E",45,"K",51
"VF19A_vot.csv","VF19A","E",46,"G",32
"VF19A_vot.csv","VF19A","E",47,"K",70
"VF19A_vot.csv","VF19A","E",48,"K",31
"VF19A_vot.csv","VF19A","E",5,"K",89
"VF19A_vot.csv","VF19A","E",50,"K",96
"VF19A_vot.csv","VF19A","E",52,"K",67
"VF19A_vot.csv","VF19A","E",53,"K",55
"VF19A_vot.csv","VF19A","E",54,"K",36
"VF19A_vot.csv","VF19A","E",56,"G",35
"VF19A_vot.csv","VF19A","E",57,"G",50
"VF19A_vot.csv","VF19A","E",58,"K",80
"VF19A_vot.csv","VF19A","E",59,"K",56
"VF19A_vot.csv","VF19A","E",6,"K",90
"VF19A_vot.csv","VF19A","E",61,"K",95
"VF19A_vot.csv","VF19A","E",62,"K",85
"VF19A_vot.csv","VF19A","E",63,"K",49
"VF19A_vot.csv","VF19A","E",64,"K",30
"VF19A_vot.csv","VF19A","E",65,"G",28
"VF19A_vot.csv","VF19A","E",66,"K",47
"VF19A_vot.csv","VF19A","E",67,"G",25
"VF19A_vot.csv","VF19A","E",68,"K",70
"VF19A_vot.csv","VF19A","E",69,"K",74
"VF19A_vot.csv","VF19A","E",7,"G",24
"VF19A_vot.csv","VF19A","E",71,"G",30
"VF19A_vot.csv","VF19A","E",73,"K",81
"VF19A_vot.csv","VF19A","E",74,"K",56
"VF19A_vot.csv","VF19A","E",75,"K",75
"VF19A_vot.csv","VF19A","E",77,"K",91
"VF19A_vot.csv","VF19A","E",78,"K",60
"VF19A_vot.csv","VF19A","E",8,"G",31
"VF19A_vot.csv","VF19A","E",80,"G",34
"VF19A_vot.csv","VF19A","E",81,"G",23
"VF19A_vot.csv","VF19A","E",83,"G",13
"VF19A_vot.csv","VF19A","E",84,"G",37
"VF19A_vot.csv","VF19A","E",85,"K",74
"VF19A_vot.csv","VF19A","E",86,"G",42
"VF19A_vot.csv","VF19A","E",87,"K",49
"VF19A_vot.csv","VF19A","E",88,"K",34
"VF19A_vot.csv","VF19A","E",89,"G",45
"VF19A_vot.csv","VF19A","E",9,"K",61
"VF19A_vot.csv","VF19A","E",90,"K",63
"VF19A_vot.csv","VF19A","E",92,"K",72
"VF19A_vot.csv","VF19A","E",93,"G",23
"VF19A_vot.csv","VF19A","E",94,"K",77
"VF19A_vot.csv","VF19A","E",95,"G",23
"VF19A_vot.csv","VF19A","E",96,"K",30
"VF19A_vot.csv","VF19A","E",97,"G",23
"VF19A_vot.csv","VF19A","E",98,"K",39
"VF19B_vot.csv","VF19B","C",0,"g",39
"VF19B_vot.csv","VF19B","C",1,"g",36
"VF19B_vot.csv","VF19B","C",10,"g",25
"VF19B_vot.csv","VF19B","C",100,"g",40
"VF19B_vot.csv","VF19B","C",101,"g",53
"VF19B_vot.csv","VF19B","C",102,"g",27
"VF19B_vot.csv","VF19B","C",104,"g",43
"VF19B_vot.csv","VF19B","C",105,"g",28
"VF19B_vot.csv","VF19B","C",106,"g",28
"VF19B_vot.csv","VF19B","C",107,"g",29
"VF19B_vot.csv","VF19B","C",108,"g",11
"VF19B_vot.csv","VF19B","C",109,"g",28
"VF19B_vot.csv","VF19B","C",11,"k",50
"VF19B_vot.csv","VF19B","C",110,"g",50
"VF19B_vot.csv","VF19B","C",111,"g",53
"VF19B_vot.csv","VF19B","C",112,"g",28
"VF19B_vot.csv","VF19B","C",114,"g",63
"VF19B_vot.csv","VF19B","C",115,"g",24
"VF19B_vot.csv","VF19B","C",116,"g",28
"VF19B_vot.csv","VF19B","C",117,"g",28
"VF19B_vot.csv","VF19B","C",118,"g",21
"VF19B_vot.csv","VF19B","C",119,"g",31
"VF19B_vot.csv","VF19B","C",12,"k",89
"VF19B_vot.csv","VF19B","C",120,"g",32
"VF19B_vot.csv","VF19B","C",121,"g",31
"VF19B_vot.csv","VF19B","C",122,"g",28
"VF19B_vot.csv","VF19B","C",124,"g",13
"VF19B_vot.csv","VF19B","C",125,"g",24
"VF19B_vot.csv","VF19B","C",128,"g",64
"VF19B_vot.csv","VF19B","C",129,"g",35
"VF19B_vot.csv","VF19B","C",13,"g",25
"VF19B_vot.csv","VF19B","C",130,"g",21
"VF19B_vot.csv","VF19B","C",132,"g",53
"VF19B_vot.csv","VF19B","C",133,"g",65
"VF19B_vot.csv","VF19B","C",134,"g",31
"VF19B_vot.csv","VF19B","C",135,"g",21
"VF19B_vot.csv","VF19B","C",136,"g",26
"VF19B_vot.csv","VF19B","C",137,"g",28
"VF19B_vot.csv","VF19B","C",138,"g",26
"VF19B_vot.csv","VF19B","C",139,"g",26
"VF19B_vot.csv","VF19B","C",140,"g",24
"VF19B_vot.csv","VF19B","C",141,"g",28
"VF19B_vot.csv","VF19B","C",142,"g",42
"VF19B_vot.csv","VF19B","C",143,"g",50
"VF19B_vot.csv","VF19B","C",145,"g",28
"VF19B_vot.csv","VF19B","C",147,"g",56
"VF19B_vot.csv","VF19B","C",148,"gw",41
"VF19B_vot.csv","VF19B","C",149,"g",45
"VF19B_vot.csv","VF19B","C",15,"g",49
"VF19B_vot.csv","VF19B","C",151,"k",102
"VF19B_vot.csv","VF19B","C",152,"g",36
"VF19B_vot.csv","VF19B","C",153,"g",33
"VF19B_vot.csv","VF19B","C",154,"g",29
"VF19B_vot.csv","VF19B","C",155,"g",30
"VF19B_vot.csv","VF19B","C",156,"g",17
"VF19B_vot.csv","VF19B","C",157,"g",28
"VF19B_vot.csv","VF19B","C",158,"g",34
"VF19B_vot.csv","VF19B","C",159,"g",39
"VF19B_vot.csv","VF19B","C",16,"g",38
"VF19B_vot.csv","VF19B","C",160,"g",66
"VF19B_vot.csv","VF19B","C",161,"g",32
"VF19B_vot.csv","VF19B","C",162,"g",25
"VF19B_vot.csv","VF19B","C",163,"k",56
"VF19B_vot.csv","VF19B","C",164,"g",40
"VF19B_vot.csv","VF19B","C",165,"g",40
"VF19B_vot.csv","VF19B","C",166,"g",37
"VF19B_vot.csv","VF19B","C",167,"g",39
"VF19B_vot.csv","VF19B","C",168,"g",17
"VF19B_vot.csv","VF19B","C",169,"g",25
"VF19B_vot.csv","VF19B","C",17,"g",25
"VF19B_vot.csv","VF19B","C",170,"g",34
"VF19B_vot.csv","VF19B","C",171,"g",51
"VF19B_vot.csv","VF19B","C",172,"g",20
"VF19B_vot.csv","VF19B","C",173,"g",24
"VF19B_vot.csv","VF19B","C",174,"g",21
"VF19B_vot.csv","VF19B","C",175,"g",27
"VF19B_vot.csv","VF19B","C",176,"g",57
"VF19B_vot.csv","VF19B","C",177,"k",90
"VF19B_vot.csv","VF19B","C",178,"g",19
"VF19B_vot.csv","VF19B","C",18,"k",56
"VF19B_vot.csv","VF19B","C",180,"g",48
"VF19B_vot.csv","VF19B","C",182,"g",30
"VF19B_vot.csv","VF19B","C",183,"g",19
"VF19B_vot.csv","VF19B","C",184,"g",28
"VF19B_vot.csv","VF19B","C",186,"g",21
"VF19B_vot.csv","VF19B","C",187,"g",27
"VF19B_vot.csv","VF19B","C",188,"g",28
"VF19B_vot.csv","VF19B","C",189,"g",21
"VF19B_vot.csv","VF19B","C",19,"g",79
"VF19B_vot.csv","VF19B","C",190,"g",29
"VF19B_vot.csv","VF19B","C",191,"g",24
"VF19B_vot.csv","VF19B","C",192,"g",31
"VF19B_vot.csv","VF19B","C",193,"k",66
"VF19B_vot.csv","VF19B","C",195,"g",37
"VF19B_vot.csv","VF19B","C",196,"g",34
"VF19B_vot.csv","VF19B","C",197,"g",41
"VF19B_vot.csv","VF19B","C",198,"k",54
"VF19B_vot.csv","VF19B","C",199,"g",32
"VF19B_vot.csv","VF19B","C",20,"g",34
"VF19B_vot.csv","VF19B","C",200,"g",25
"VF19B_vot.csv","VF19B","C",201,"g",28
"VF19B_vot.csv","VF19B","C",202,"g",36
"VF19B_vot.csv","VF19B","C",203,"k",78
"VF19B_vot.csv","VF19B","C",204,"g",25
"VF19B_vot.csv","VF19B","C",205,"g",36
"VF19B_vot.csv","VF19B","C",206,"g",25
"VF19B_vot.csv","VF19B","C",207,"g",37
"VF19B_vot.csv","VF19B","C",208,"g",34
"VF19B_vot.csv","VF19B","C",209,"g",51
"VF19B_vot.csv","VF19B","C",210,"k",58
"VF19B_vot.csv","VF19B","C",211,"g",33
"VF19B_vot.csv","VF19B","C",212,"g",15
"VF19B_vot.csv","VF19B","C",213,"g",40
"VF19B_vot.csv","VF19B","C",214,"g",35
"VF19B_vot.csv","VF19B","C",215,"g",70
"VF19B_vot.csv","VF19B","C",216,"g",54
"VF19B_vot.csv","VF19B","C",217,"g",41
"VF19B_vot.csv","VF19B","C",218,"g",26
"VF19B_vot.csv","VF19B","C",219,"g",18
"VF19B_vot.csv","VF19B","C",22,"k",74
"VF19B_vot.csv","VF19B","C",220,"g",36
"VF19B_vot.csv","VF19B","C",221,"g",18
"VF19B_vot.csv","VF19B","C",225,"g",21
"VF19B_vot.csv","VF19B","C",226,"g",39
"VF19B_vot.csv","VF19B","C",227,"g",72
"VF19B_vot.csv","VF19B","C",23,"k",101
"VF19B_vot.csv","VF19B","C",230,"k",80
"VF19B_vot.csv","VF19B","C",232,"k",69
"VF19B_vot.csv","VF19B","C",233,"g",23
"VF19B_vot.csv","VF19B","C",234,"g",34
"VF19B_vot.csv","VF19B","C",235,"g",34
"VF19B_vot.csv","VF19B","C",237,"g",36
"VF19B_vot.csv","VF19B","C",238,"g",28
"VF19B_vot.csv","VF19B","C",239,"k",57
"VF19B_vot.csv","VF19B","C",24,"g",29
"VF19B_vot.csv","VF19B","C",240,"k",65
"VF19B_vot.csv","VF19B","C",241,"g",15
"VF19B_vot.csv","VF19B","C",25,"g",30
"VF19B_vot.csv","VF19B","C",26,"g",25
"VF19B_vot.csv","VF19B","C",27,"g",32
"VF19B_vot.csv","VF19B","C",29,"g",28
"VF19B_vot.csv","VF19B","C",3,"g",26
"VF19B_vot.csv","VF19B","C",31,"g",24
"VF19B_vot.csv","VF19B","C",35,"g",76
"VF19B_vot.csv","VF19B","C",36,"g",41
"VF19B_vot.csv","VF19B","C",37,"g",36
"VF19B_vot.csv","VF19B","C",38,"g",17
"VF19B_vot.csv","VF19B","C",39,"g",24
"VF19B_vot.csv","VF19B","C",4,"g",26
"VF19B_vot.csv","VF19B","C",40,"g",28
"VF19B_vot.csv","VF19B","C",41,"g",11
"VF19B_vot.csv","VF19B","C",42,"g",21
"VF19B_vot.csv","VF19B","C",43,"g",12
"VF19B_vot.csv","VF19B","C",44,"g",14
"VF19B_vot.csv","VF19B","C",45,"g",13
"VF19B_vot.csv","VF19B","C",46,"g",39
"VF19B_vot.csv","VF19B","C",48,"g",24
"VF19B_vot.csv","VF19B","C",49,"g",28
"VF19B_vot.csv","VF19B","C",5,"k",55
"VF19B_vot.csv","VF19B","C",50,"g",12
"VF19B_vot.csv","VF19B","C",51,"g",26
"VF19B_vot.csv","VF19B","C",52,"g",22
"VF19B_vot.csv","VF19B","C",53,"g",13
"VF19B_vot.csv","VF19B","C",54,"g",39
"VF19B_vot.csv","VF19B","C",55,"g",45
"VF19B_vot.csv","VF19B","C",56,"g",37
"VF19B_vot.csv","VF19B","C",57,"g",16
"VF19B_vot.csv","VF19B","C",58,"g",28
"VF19B_vot.csv","VF19B","C",59,"g",33
"VF19B_vot.csv","VF19B","C",6,"g",25
"VF19B_vot.csv","VF19B","C",60,"g",26
"VF19B_vot.csv","VF19B","C",61,"g",28
"VF19B_vot.csv","VF19B","C",62,"g",25
"VF19B_vot.csv","VF19B","C",63,"k",65
"VF19B_vot.csv","VF19B","C",64,"g",31
"VF19B_vot.csv","VF19B","C",65,"k",41
"VF19B_vot.csv","VF19B","C",66,"g",42
"VF19B_vot.csv","VF19B","C",67,"g",23
"VF19B_vot.csv","VF19B","C",69,"g",41
"VF19B_vot.csv","VF19B","C",7,"g",32
"VF19B_vot.csv","VF19B","C",71,"g",23
"VF19B_vot.csv","VF19B","C",72,"g",20
"VF19B_vot.csv","VF19B","C",74,"g",33
"VF19B_vot.csv","VF19B","C",75,"g",22
"VF19B_vot.csv","VF19B","C",77,"g",33
"VF19B_vot.csv","VF19B","C",78,"g",34
"VF19B_vot.csv","VF19B","C",8,"g",62
"VF19B_vot.csv","VF19B","C",80,"k",28
"VF19B_vot.csv","VF19B","C",83,"g",38
"VF19B_vot.csv","VF19B","C",84,"k",54
"VF19B_vot.csv","VF19B","C",85,"g",27
"VF19B_vot.csv","VF19B","C",86,"k",52
"VF19B_vot.csv","VF19B","C",87,"g",31
"VF19B_vot.csv","VF19B","C",88,"g",29
"VF19B_vot.csv","VF19B","C",89,"g",47
"VF19B_vot.csv","VF19B","C",90,"g",57
"VF19B_vot.csv","VF19B","C",91,"g",37
"VF19B_vot.csv","VF19B","C",93,"g",28
"VF19B_vot.csv","VF19B","C",94,"g",37
"VF19B_vot.csv","VF19B","C",96,"g",28
"VF19B_vot.csv","VF19B","C",97,"g",22
"VF19B_vot.csv","VF19B","C",98,"g",32
"VF19B_vot.csv","VF19B","C",99,"g",40
"VF19B_vot.csv","VF19B","E",0,"G",43
"VF19B_vot.csv","VF19B","E",1,"G",32
"VF19B_vot.csv","VF19B","E",10,"G",24
"VF19B_vot.csv","VF19B","E",100,"K",51
"VF19B_vot.csv","VF19B","E",101,"K",58
"VF19B_vot.csv","VF19B","E",103,"G",36
"VF19B_vot.csv","VF19B","E",104,"K",87
"VF19B_vot.csv","VF19B","E",105,"K",65
"VF19B_vot.csv","VF19B","E",106,"G",35
"VF19B_vot.csv","VF19B","E",107,"K",107
"VF19B_vot.csv","VF19B","E",108,"G",41
"VF19B_vot.csv","VF19B","E",109,"G",30
"VF19B_vot.csv","VF19B","E",11,"G",27
"VF19B_vot.csv","VF19B","E",111,"G",16
"VF19B_vot.csv","VF19B","E",112,"G",21
"VF19B_vot.csv","VF19B","E",114,"K",45
"VF19B_vot.csv","VF19B","E",115,"K",46
"VF19B_vot.csv","VF19B","E",116,"K",54
"VF19B_vot.csv","VF19B","E",117,"K",35
"VF19B_vot.csv","VF19B","E",119,"K",37
"VF19B_vot.csv","VF19B","E",12,"G",33
"VF19B_vot.csv","VF19B","E",121,"G",37
"VF19B_vot.csv","VF19B","E",122,"G",27
"VF19B_vot.csv","VF19B","E",123,"K",77
"VF19B_vot.csv","VF19B","E",124,"G",24
"VF19B_vot.csv","VF19B","E",125,"K",63
"VF19B_vot.csv","VF19B","E",126,"K",48
"VF19B_vot.csv","VF19B","E",127,"G",37
"VF19B_vot.csv","VF19B","E",128,"G",26
"VF19B_vot.csv","VF19B","E",129,"K",45
"VF19B_vot.csv","VF19B","E",13,"G",34
"VF19B_vot.csv","VF19B","E",130,"K",78
"VF19B_vot.csv","VF19B","E",131,"K",61
"VF19B_vot.csv","VF19B","E",132,"K",50
"VF19B_vot.csv","VF19B","E",133,"K",31
"VF19B_vot.csv","VF19B","E",134,"G",27
"VF19B_vot.csv","VF19B","E",135,"K",43
"VF19B_vot.csv","VF19B","E",136,"K",52
"VF19B_vot.csv","VF19B","E",137,"K",53
"VF19B_vot.csv","VF19B","E",14,"G",52
"VF19B_vot.csv","VF19B","E",140,"G",26
"VF19B_vot.csv","VF19B","E",141,"K",69
"VF19B_vot.csv","VF19B","E",142,"K",27
"VF19B_vot.csv","VF19B","E",143,"K",71
"VF19B_vot.csv","VF19B","E",144,"K",31
"VF19B_vot.csv","VF19B","E",145,"K",75
"VF19B_vot.csv","VF19B","E",146,"K",99
"VF19B_vot.csv","VF19B","E",147,"K",34
"VF19B_vot.csv","VF19B","E",148,"K",50
"VF19B_vot.csv","VF19B","E",149,"G",30
"VF19B_vot.csv","VF19B","E",15,"G",30
"VF19B_vot.csv","VF19B","E",150,"K",53
"VF19B_vot.csv","VF19B","E",151,"K",44
"VF19B_vot.csv","VF19B","E",152,"K",63
"VF19B_vot.csv","VF19B","E",153,"G",25
"VF19B_vot.csv","VF19B","E",154,"K",44
"VF19B_vot.csv","VF19B","E",155,"K",38
"VF19B_vot.csv","VF19B","E",156,"K",57
"VF19B_vot.csv","VF19B","E",157,"K",61
"VF19B_vot.csv","VF19B","E",158,"K",29
"VF19B_vot.csv","VF19B","E",159,"G",26
"VF19B_vot.csv","VF19B","E",16,"G",61
"VF19B_vot.csv","VF19B","E",160,"K",71
"VF19B_vot.csv","VF19B","E",161,"G",29
"VF19B_vot.csv","VF19B","E",162,"G",21
"VF19B_vot.csv","VF19B","E",17,"G",44
"VF19B_vot.csv","VF19B","E",18,"G",32
"VF19B_vot.csv","VF19B","E",19,"K",73
"VF19B_vot.csv","VF19B","E",2,"K",89
"VF19B_vot.csv","VF19B","E",20,"K",48
"VF19B_vot.csv","VF19B","E",21,"K",55
"VF19B_vot.csv","VF19B","E",22,"K",54
"VF19B_vot.csv","VF19B","E",23,"K",52
"VF19B_vot.csv","VF19B","E",24,"K",58
"VF19B_vot.csv","VF19B","E",25,"K",57
"VF19B_vot.csv","VF19B","E",26,"K",63
"VF19B_vot.csv","VF19B","E",28,"K",61
"VF19B_vot.csv","VF19B","E",29,"K",74
"VF19B_vot.csv","VF19B","E",3,"G",23
"VF19B_vot.csv","VF19B","E",30,"K",56
"VF19B_vot.csv","VF19B","E",31,"K",31
"VF19B_vot.csv","VF19B","E",32,"K",80
"VF19B_vot.csv","VF19B","E",33,"K",80
"VF19B_vot.csv","VF19B","E",34,"K",48
"VF19B_vot.csv","VF19B","E",35,"K",68
"VF19B_vot.csv","VF19B","E",36,"K",52
"VF19B_vot.csv","VF19B","E",37,"K",65
"VF19B_vot.csv","VF19B","E",38,"K",33
"VF19B_vot.csv","VF19B","E",39,"K",23
"VF19B_vot.csv","VF19B","E",4,"K",81
"VF19B_vot.csv","VF19B","E",40,"K",77
"VF19B_vot.csv","VF19B","E",41,"G",34
"VF19B_vot.csv","VF19B","E",42,"K",51
"VF19B_vot.csv","VF19B","E",43,"K",36
"VF19B_vot.csv","VF19B","E",45,"K",62
"VF19B_vot.csv","VF19B","E",46,"K",51
"VF19B_vot.csv","VF19B","E",48,"K",33
"VF19B_vot.csv","VF19B","E",49,"K",48
"VF19B_vot.csv","VF19B","E",5,"K",50
"VF19B_vot.csv","VF19B","E",50,"K",95
"VF19B_vot.csv","VF19B","E",51,"K",82
"VF19B_vot.csv","VF19B","E",52,"G",25
"VF19B_vot.csv","VF19B","E",53,"K",71
"VF19B_vot.csv","VF19B","E",54,"K",69
"VF19B_vot.csv","VF19B","E",55,"G",25
"VF19B_vot.csv","VF19B","E",56,"K",40
"VF19B_vot.csv","VF19B","E",57,"K",76
"VF19B_vot.csv","VF19B","E",58,"K",35
"VF19B_vot.csv","VF19B","E",59,"G",24
"VF19B_vot.csv","VF19B","E",6,"K",56
"VF19B_vot.csv","VF19B","E",60,"K",89
"VF19B_vot.csv","VF19B","E",61,"K",58
"VF19B_vot.csv","VF19B","E",62,"G",23
"VF19B_vot.csv","VF19B","E",63,"K",101
"VF19B_vot.csv","VF19B","E",64,"K",60
"VF19B_vot.csv","VF19B","E",65,"K",90
"VF19B_vot.csv","VF19B","E",66,"K",58
"VF19B_vot.csv","VF19B","E",67,"K",68
"VF19B_vot.csv","VF19B","E",68,"K",43
"VF19B_vot.csv","VF19B","E",69,"K",105
"VF19B_vot.csv","VF19B","E",7,"K",81
"VF19B_vot.csv","VF19B","E",71,"G",44
"VF19B_vot.csv","VF19B","E",72,"K",54
"VF19B_vot.csv","VF19B","E",73,"G",24
"VF19B_vot.csv","VF19B","E",74,"K",48
"VF19B_vot.csv","VF19B","E",75,"G",19
"VF19B_vot.csv","VF19B","E",76,"K",73
"VF19B_vot.csv","VF19B","E",77,"K",72
"VF19B_vot.csv","VF19B","E",78,"G",22
"VF19B_vot.csv","VF19B","E",79,"K",63
"VF19B_vot.csv","VF19B","E",8,"G",32
"VF19B_vot.csv","VF19B","E",80,"K",42
"VF19B_vot.csv","VF19B","E",83,"K",49
"VF19B_vot.csv","VF19B","E",84,"K",56
"VF19B_vot.csv","VF19B","E",85,"K",69
