speaker,language,clip,phone,vot_ms
VF19D,C,0,g,21.000000000000004
VF19D,C,1,k,133.0
VF19D,C,10,g,8.999999999999995
VF19D,C,100,g,122.99999999999999
VF19D,C,101,g,8.000000000000007
VF19D,C,102,g,38.00000000000001
VF19D,C,103,k,64.00000000000001
VF19D,C,104,k,48.0
VF19D,C,105,k,67.0
VF19D,C,106,g,25.0
VF19D,C,107,gw,26.999999999999996
VF19D,C,108,g,5.000000000000004
VF19D,C,109,k,5.000000000000004
VF19D,C,11,g,5.000000000000004
VF19D,C,110,g,36.99999999999999
VF19D,C,111,g,17.0
VF19D,C,112,g,15.000000000000014
VF19D,C,113,k,4.999999999999999
VF19D,C,114,g,18.000000000000004
VF19D,C,115,g,30.0
VF19D,C,116,g,20.000000000000004
VF19D,C,117,k,5.000000000000004
VF19D,C,118,g,54.00000000000001
VF19D,C,119,g,5.000000000000004
VF19D,C,12,g,36.00000000000001
VF19D,C,120,k,106.99999999999999
VF19D,C,121,k,4.99999999999999
VF19D,C,122,g,20.000000000000004
VF19D,C,123,g,36.0
VF19D,C,124,gw,18.999999999999996
VF19D,C,125,g,4.99999999999999
VF19D,C,13,g,28.999999999999996
VF19D,C,14,g,11.999999999999996
VF19D,C,15,g,99.0
VF19D,C,16,k,13.00000000000001
VF19D,C,17,g,16.999999999999986
VF19D,C,18,g,4.99999999999999
VF19D,C,19,g,21.999999999999993
VF19D,C,2,k,47.999999999999986
VF19D,C,20,g,74.0
VF19D,C,21,g,20.999999999999996
VF19D,C,22,g,23.000000000000007
VF19D,C,23,g,13.999999999999998
VF19D,C,24,k,5.000000000000004
VF19D,C,25,k,5.000000000000004
VF19D,C,26,k,89.0
VF19D,C,27,k,123.00000000000001
VF19D,C,28,k,93.0
VF19D,C,29,g,28.999999999999996
VF19D,C,3,k,21.000000000000004
VF19D,C,30,g,18.99999999999999
VF19D,C,31,g,12.00000000000001
VF19D,C,32,g,24.999999999999993
VF19D,C,33,g,25.0
VF19D,C,34,g,19.99999999999999
VF19D,C,35,g,19.000000000000018
VF19D,C,36,g,5.000000000000004
VF19D,C,37,g,19.000000000000004
VF19D,C,38,k,80.0
VF19D,C,39,g,112.0
VF19D,C,4,g,26.999999999999996
VF19D,C,40,g,26.00000000000001
VF19D,C,41,k,114.0
VF19D,C,42,g,71.00000000000001
VF19D,C,43,g,12.999999999999998
VF19D,C,44,g,19.99999999999999
VF19D,C,45,g,23.999999999999993
VF19D,C,46,k,95.0
VF19D,C,47,g,141.0
VF19D,C,48,g,129.0
VF19D,C,49,k,98.99999999999999
VF19D,C,5,k,126.0
VF19D,C,50,g,27.999999999999996
VF19D,C,51,g,5.000000000000004
VF19D,C,52,g,120.0
VF19D,C,53,g,5.000000000000004
VF19D,C,54,g,20.000000000000004
VF19D,C,55,k,94.99999999999999
VF19D,C,56,k,63.0
VF19D,C,57,k,5.000000000000001
VF19D,C,58,k,84.0
VF19D,C,59,gw,19.999999999999996
VF19D,C,6,g,15.0
VF19D,C,60,g,13.999999999999991
VF19D,C,61,g,31.0
VF19D,C,62,g,40.99999999999999
VF19D,C,63,g,37.00000000000001
VF19D,C,64,k,131.0
VF19D,C,65,g,5.000000000000004
VF19D,C,66,g,53.0
VF19D,C,67,g,5.000000000000004
VF19D,C,68,g,12.999999999999998
VF19D,C,69,g,133.0
VF19D,C,7,k,46.99999999999999
VF19D,C,70,g,17.0
VF19D,C,71,g,8.0
VF19D,C,72,k,5.000000000000004
VF19D,C,73,k,5.000000000000004
VF19D,C,74,k,23.00000000000002
VF19D,C,75,g,4.99999999999999
VF19D,C,76,k,189.0
VF19D,C,77,g,5.000000000000004
VF19D,C,78,g,5.000000000000004
VF19D,C,79,g,38.99999999999999
VF19D,C,8,g,18.99999999999999
VF19D,C,80,k,5.000000000000001
VF19D,C,81,g,22.999999999999993
VF19D,C,82,k,5.000000000000004
VF19D,C,83,g,5.000000000000004
VF19D,C,84,g,31.0
VF19D,C,85,g,34.99999999999999
VF19D,C,86,g,19.000000000000004
VF19D,C,87,g,21.000000000000004
VF19D,C,88,g,36.00000000000001
VF19D,C,89,g,16.0
VF19D,C,9,g,25.000000000000007
VF19D,C,90,g,20.000000000000004
VF19D,C,91,gw,44.99999999999999
VF19D,C,92,g,19.000000000000004
VF19D,C,93,g,87.0
VF19D,C,94,g,31.0
VF19D,C,95,g,27.999999999999996
VF19D,C,96,g,21.000000000000004
VF19D,C,97,g,5.000000000000004
VF19D,C,98,gw,30.0
VF19D,C,99,g,20.000000000000004
VF19D,E,0,G,18.000000000000004
VF19D,E,1,K,106.99999999999999
VF19D,E,10,K,50.0
VF19D,E,100,K,39.99999999999999
VF19D,E,101,G,22.999999999999993
VF19D,E,102,G,23.999999999999993
VF19D,E,103,K,5.000000000000004
VF19D,E,104,K,117.0
VF19D,E,105,G,23.999999999999993
VF19D,E,106,K,64.0
VF19D,E,107,K,42.00000000000001
VF19D,E,108,K,5.000000000000004
VF19D,E,109,K,96.0
VF19D,E,11,K,25.00000000000002
VF19D,E,110,K,46.0
VF19D,E,111,G,11.00000000000001
VF19D,E,112,K,75.00000000000001
VF19D,E,113,K,75.00000000000001
VF19D,E,114,K,107.0
VF19D,E,115,K,20.000000000000004
VF19D,E,116,K,5.000000000000004
VF19D,E,117,K,29.000000000000004
VF19D,E,118,K,53.00000000000001
VF19D,E,119,K,67.99999999999999
VF19D,E,12,K,73.0
VF19D,E,120,K,39.0
VF19D,E,121,K,73.00000000000001
VF19D,E,122,K,138.0
VF19D,E,123,K,47.0
VF19D,E,124,K,5.000000000000004
VF19D,E,125,K,74.99999999999999
VF19D,E,126,K,91.0
VF19D,E,127,K,93.0
VF19D,E,128,K,4.99999999999999
VF19D,E,129,G,18.000000000000004
VF19D,E,13,K,60.0
VF19D,E,130,G,16.0
VF19D,E,14,K,57.00000000000001
VF19D,E,15,G,5.999999999999998
VF19D,E,16,K,106.00000000000001
VF19D,E,17,K,60.99999999999999
VF19D,E,18,K,5.000000000000004
VF19D,E,19,K,5.000000000000004
VF19D,E,2,G,13.999999999999998
VF19D,E,20,K,95.0
VF19D,E,21,K,81.0
VF19D,E,22,K,25.999999999999996
VF19D,E,23,G,6.000000000000005
VF19D,E,24,K,4.99999999999999
VF19D,E,25,K,61.00000000000001
VF19D,E,26,K,69.0
VF19D,E,27,G,35.0
VF19D,E,28,G,77.0
VF19D,E,29,K,5.000000000000004
VF19D,E,3,K,138.0
VF19D,E,30,K,4.999999999999977
VF19D,E,31,G,31.0
VF19D,E,32,K,38.0
VF19D,E,33,K,63.999999999999986
VF19D,E,34,K,4.99999999999999
VF19D,E,35,K,76.00000000000001
VF19D,E,36,K,68.0
VF19D,E,37,K,48.0
VF19D,E,38,G,31.0
VF19D,E,39,K,83.99999999999999
VF19D,E,4,G,23.999999999999993
VF19D,E,40,G,19.000000000000004
VF19D,E,41,K,52.00000000000001
VF19D,E,42,G,29.999999999999993
VF19D,E,43,K,4.999999999999977
VF19D,E,44,K,82.00000000000001
VF19D,E,45,G,37.0
VF19D,E,46,K,4.99999999999999
VF19D,E,47,G,24.000000000000007
VF19D,E,48,K,30.0
VF19D,E,49,K,91.00000000000001
VF19D,E,5,K,53.0
VF19D,E,50,K,84.00000000000001
VF19D,E,51,K,39.00000000000001
VF19D,E,52,G,24.999999999999993
VF19D,E,53,K,60.000000000000014
VF19D,E,54,G,4.99999999999999
VF19D,E,55,G,18.000000000000004
VF19D,E,56,K,87.0
VF19D,E,57,K,63.0
VF19D,E,58,K,31.000000000000014
VF19D,E,59,K,65.0
VF19D,E,6,G,19.000000000000004
VF19D,E,60,G,23.0
VF19D,E,61,K,79.00000000000001
VF19D,E,62,G,21.999999999999993
VF19D,E,63,K,52.00000000000001
VF19D,E,64,K,44.0
VF19D,E,65,G,28.999999999999996
VF19D,E,66,G,25.999999999999996
VF19D,E,67,K,36.0
VF19D,E,68,K,57.0
VF19D,E,69,K,41.0
VF19D,E,7,G,31.999999999999986
VF19D,E,70,K,40.99999999999999
VF19D,E,71,K,129.0
VF19D,E,72,K,4.999999999999997
VF19D,E,73,G,5.000000000000004
VF19D,E,74,K,30.0
VF19D,E,75,K,37.0
VF19D,E,76,G,20.000000000000004
VF19D,E,77,K,45.0
VF19D,E,78,K,75.0
VF19D,E,79,K,70.0
VF19D,E,8,G,18.000000000000004
VF19D,E,80,K,43.0
VF19D,E,81,K,5.000000000000004
VF19D,E,82,G,4.99999999999999
VF19D,E,83,K,31.999999999999986
VF19D,E,84,K,43.0
VF19D,E,85,G,16.0
VF19D,E,86,K,182.0
VF19D,E,87,K,35.99999999999998
VF19D,E,88,G,4.99999999999999
VF19D,E,89,G,17.0
VF19D,E,9,G,96.0
VF19D,E,90,K,5.000000000000004
VF19D,E,91,K,5.000000000000004
VF19D,E,92,K,5.000000000000004
VF19D,E,93,K,17.0
VF19D,E,94,K,4.99999999999999
VF19D,E,95,K,121.0
VF19D,E,96,K,49.0
VF19D,E,97,K,35.0
VF19D,E,98,K,62.0
VF19D,E,99,G,22.999999999999993
