phone,minTime,maxTime,k total,kw total,g total,gw total
G,27.509,27.579,,,,
G,33.991,34.071,,,,
K,44.317,44.527,,,,
G,48.153,48.253,,,,
K,95.397,95.537,,,,
K,120.952,121.052,,,,
K,125.592,125.622,,,,
K,160.225,160.355,,,,
G,169.485,169.545,,,,
K,174.845,175.025,,,,
G,178.756,178.836,,,,
G,179.846,179.936,,,,
G,182.506,182.586,,,,
G,186.574,186.714,,,,
G,205.996,206.096,,,,
G,220.201,220.281,,,,
G,229.139,229.229,,,,
G,233.35,233.45,,,,
G,246.759,246.829,,,,
K,265.112,265.212,,,,
K,267.972,268.062,,,,
K,269.826,269.916,,,,
K,283.752,283.862,,,,
K,290.314,290.404,,,,
K,290.644,290.704,,,,
K,292.474,292.554,,,,
K,296.278,296.418,,,,
K,312.319,312.489,,,,
K,326.499,326.599,,,,
K,327.969,328.079,,,,
K,344.7,344.78,,,,
K,355.553,355.623,,,,
K,362.521,362.651,,,,
K,369.436,369.556,,,,
K,385.853,385.923,,,,
K,388.413,388.533,,,,
K,396.06,396.16,,,,
K,396.3,396.42,,,,
K,398.66,398.75,,,,
K,416.723,416.913,,,,
K,418.213,418.323,,,,
G,422.763,422.843,,,,
K,441.968,442.058,,,,
K,445.889,445.959,,,,
G,453.986,454.046,,,,
K,454.556,454.616,,,,
K,459.946,460.026,,,,
G,463.366,463.436,,,,
K,465.886,465.946,,,,
K,476.558,476.648,,,,
K,478.848,478.958,,,,
K,492.851,492.961,,,,
G,495.031,495.101,,,,
K,495.531,495.661,,,,
K,501.305,501.415,,,,
G,502.805,502.895,,,,
K,509.013,509.103,,,,
K,514.335,514.455,,,,
K,516.415,516.485,,,,
G,518.045,518.105,,,,
K,530.337,530.467,,,,
K,530.627,530.737,,,,
G,532.367,532.457,,,,
K,533.257,533.397,,,,
K,545.325,545.395,,,,
K,545.585,545.695,,,,
K,557.241,557.331,,,,
K,594.201,594.311,,,,
K,618.217,618.307,,,,
K,643.594,643.754,,,,
K,644.674,644.734,,,,
G,656.103,656.173,,,,
K,665.01,665.12,,,,
G,670.418,670.468,,,,
K,694.316,694.396,,,,
G,729.249,729.349,,,,
K,738.237,738.337,,,,
K,740.807,740.927,,,,
G,748.442,748.502,,,,
K,752.462,752.542,,,,
K,766.045,766.155,,,,
G,770.535,770.575,,,,
K,775.607,775.657,,,,
K,805.059,805.159,,,,
K,822.982,823.072,,,,
K,838.287,838.407,,,,
K,855.674,855.764,,,,
G,863.961,864.071,,,,
K,875.219,875.299,,,,
K,924.109,924.209,,,,
K,942.247,942.387,,,,
K,959.625,959.705,,,,
G,963.665,963.755,,,,
G,971.054,971.144,,,,
K,982.77,982.86,,,,
K,1013.023,1013.123,,,,
K,1024.512,1024.602,,,,
K,1026.552,1026.642,,,,
G,1030.415,1030.495,,,,
G,1036.158,1036.268,,,,
K,1050.826,1050.906,,,,
K,1053.196,1053.296,,,,
K,1056.546,1056.576,,,,
G,1063.192,1063.292,,,,
K,1065.597,1065.737,,,,
K,1077.17,1077.25,,,,
G,1080.227,1080.297,,,,
K,1093.717,1093.847,,,,
G,1104.441,1104.561,,,,
G,1129.747,1129.857,,,,
K,1199.57,1200.12,,,,
G,1211.938,1212.298,,,,
G,1258.393,1258.473,,,,
K,1272.696,1272.786,,,,
K,1297.309,1297.389,,,,
K,1298.929,1298.999,,,,
K,1301.44,1301.52,,,,
K,1302.94,1303.03,,,,
K,1315.645,1315.735,,,,
K,1336.782,1336.862,,,,
K,1340.096,1340.176,,,,
G,1359.083,1359.163,,,,
G,1375.578,1375.688,,,,
K,1407.301,1407.391,,,,
G,1415.068,1415.148,,,,
K,1441.375,1441.495,,,,
K,1443.465,1443.555,,,,
G,1466.424,1466.534,,,,
G,1468.684,1468.744,,,,
K,1494.778,1494.848,,,,
K,1505.286,1505.406,,,,
K,1507.386,1507.556,,,,
K,1539.648,1539.808,,,,
K,1599.67,1599.73,,,,
G,1607.955,1608.035,,,,
K,1644.06,1644.14,,,,
K,1645.22,1645.35,,,,
K,1648.15,1648.28,,,,
K,1655.33,1655.37,,,,
K,1659.369,1659.409,,,,
G,1661.509,1661.579,,,,
K,1669.784,1669.884,,,,
K,1672.904,1672.964,,,,
K,1680.537,1680.657,,,,
K,1692.366,1692.436,,,,
K,1696.915,1697.035,,,,
K,1700.655,1700.805,,,,
K,1722.359,1722.449,,,,
K,1722.619,1722.699,,,,
G,1724.303,1724.373,,,,
K,1735.473,1735.573,,,,
K,1737.743,1737.833,,,,
K,1752.109,1752.209,,,,
G,1752.919,1752.999,,,,
K,1753.649,1753.729,,,,
K,1773.433,1773.533,,,,
K,1787.36,1787.46,,,,
K,1793.47,1793.56,,,,
K,1797.65,1797.72,,,,
G,1804.25,1804.33,,,,
K,1807.398,1807.508,,,,
G,1807.728,1807.788,,,,
G,1814.358,1814.418,,,,
,,,115,0,48,0
