speaker,language,clip,phone,vot_ms
VM25B,C,0,g,29.00000000000001
VM25B,C,1,g,88.0
VM25B,C,10,k,5.000000000000001
VM25B,C,100,g,4.999999999999997
VM25B,C,101,g,38.00000000000001
VM25B,C,102,g,28.999999999999996
VM25B,C,103,g,76.0
VM25B,C,104,g,134.0
VM25B,C,105,g,31.0
VM25B,C,106,k,115.99999999999999
VM25B,C,107,g,36.00000000000001
VM25B,C,108,g,19.000000000000004
VM25B,C,109,g,5.000000000000004
VM25B,C,11,g,38.99999999999999
VM25B,C,110,g,5.000000000000004
VM25B,C,111,g,4.999999999999977
VM25B,C,112,gw,31.0
VM25B,C,113,g,5.000000000000004
VM25B,C,114,g,88.0
VM25B,C,115,g,30.000000000000007
VM25B,C,116,g,5.000000000000004
VM25B,C,117,g,27.999999999999996
VM25B,C,118,g,17.99999999999999
VM25B,C,119,g,31.0
VM25B,C,12,g,23.999999999999993
VM25B,C,120,g,180.00000000000003
VM25B,C,121,g,24.000000000000007
VM25B,C,122,g,12.999999999999998
VM25B,C,123,g,22.999999999999993
VM25B,C,124,g,33.0
VM25B,C,125,g,16.0
VM25B,C,126,g,32.999999999999986
VM25B,C,127,g,26.00000000000001
VM25B,C,128,g,4.99999999999999
VM25B,C,129,g,10.999999999999996
VM25B,C,13,g,83.0
VM25B,C,130,g,4.999999999999997
VM25B,C,131,g,34.0
VM25B,C,132,g,49.000000000000014
VM25B,C,133,g,23.000000000000007
VM25B,C,134,g,21.999999999999993
VM25B,C,135,g,50.0
VM25B,C,136,g,5.000000000000004
VM25B,C,137,g,37.99999999999999
VM25B,C,138,g,5.000000000000004
VM25B,C,139,g,25.999999999999996
VM25B,C,14,g,20.99999999999999
VM25B,C,140,g,75.0
VM25B,C,141,g,10.000000000000009
VM25B,C,142,g,30.000000000000014
VM25B,C,143,g,5.000000000000004
VM25B,C,144,g,4.99999999999999
VM25B,C,145,g,15.0
VM25B,C,146,g,18.000000000000004
VM25B,C,147,g,10.999999999999996
VM25B,C,15,k,4.99999999999999
VM25B,C,16,g,26.999999999999996
VM25B,C,17,g,4.999999999999997
VM25B,C,18,g,56.00000000000001
VM25B,C,19,g,6.000000000000005
VM25B,C,2,g,64.99999999999999
VM25B,C,20,g,52.00000000000001
VM25B,C,21,g,5.000000000000004
VM25B,C,22,g,19.999999999999996
VM25B,C,23,g,5.000000000000004
VM25B,C,24,g,40.00000000000001
VM25B,C,25,k,41.00000000000001
VM25B,C,26,g,33.0
VM25B,C,27,g,4.999999999999977
VM25B,C,28,g,44.000000000000014
VM25B,C,29,g,28.999999999999996
VM25B,C,3,g,5.000000000000004
VM25B,C,30,g,28.999999999999996
VM25B,C,31,g,24.999999999999993
VM25B,C,32,k,5.000000000000004
VM25B,C,33,k,5.000000000000004
VM25B,C,34,k,5.000000000000004
VM25B,C,35,k,64.00000000000001
VM25B,C,36,g,16.0
VM25B,C,37,g,5.000000000000004
VM25B,C,38,g,27.999999999999996
VM25B,C,39,g,53.00000000000001
VM25B,C,4,g,35.0
VM25B,C,40,g,36.00000000000001
VM25B,C,41,k,49.0
VM25B,C,42,k,44.000000000000014
VM25B,C,43,g,43.0
VM25B,C,44,g,43.0
VM25B,C,45,g,5.000000000000004
VM25B,C,46,g,37.00000000000001
VM25B,C,47,g,179.0
VM25B,C,48,g,160.0
VM25B,C,49,g,53.0
VM25B,C,5,g,9.999999999999995
VM25B,C,50,g,28.999999999999996
VM25B,C,51,g,35.0
VM25B,C,52,g,33.99999999999997
VM25B,C,53,g,42.00000000000001
VM25B,C,54,g,61.0
VM25B,C,55,g,56.00000000000001
