phone,minTime,maxTime,k total,kw total,g total,gw total
g,24.105,24.185,,,,
g,24.87,24.94,,,,
g,35.875,35.925,,,,
g,61.393,61.443,,,,
g,67.88,67.93,,,,
g,71.364,71.394,,,,
g,73.364,73.434,,,,
g,79.948,79.988,,,,
k,122.548,122.588,,,,
k,130.185,130.235,,,,
g,134.065,134.125,,,,
g,136.815,136.855,,,,
g,147.828,147.878,,,,
g,150.784,150.814,,,,
k,151.314,151.394,,,,
k,156.618,156.678,,,,
g,156.958,156.988,,,,
k,157.838,157.868,,,,
g,167.263,167.313,,,,
k,173.316,173.356,,,,
k,179.923,179.983,,,,
g,181.863,181.943,,,,
g,182.723,182.793,,,,
k,183.593,183.643,,,,
g,195.3,195.37,,,,
g,215.095,215.165,,,,
g,217.335,217.395,,,,
g,220.957,221.007,,,,
k,221.257,221.357,,,,
g,225.359,225.419,,,,
g,226.399,226.439,,,,
g,228.589,228.659,,,,
k,228.829,228.879,,,,
g,250.252,250.322,,,,
g,251.102,251.182,,,,
g,251.482,251.542,,,,
g,254.044,254.134,,,,
k,260.078,260.148,,,,
gw,267.104,267.304,,,,
g,278.788,278.888,,,,
g,280.854,280.974,,,,
g,282.454,282.534,,,,
g,283.234,283.334,,,,
g,288.823,288.883,,,,
k,291.584,291.614,,,,
g,291.704,291.794,,,,
gw,306.36,306.45,,,,
g,312.563,312.653,,,,
g,313.423,313.503,,,,
g,314.373,314.423,,,,
g,314.613,314.653,,,,
g,315.623,315.693,,,,
g,320.262,320.372,,,,
gw,337.684,337.714,,,,
g,351.664,351.694,,,,
k,353.642,353.712,,,,
k,358.064,358.164,,,,
g,359.344,359.414,,,,
g,366.486,366.576,,,,
k,384.26,384.32,,,,
g,398.566,398.646,,,,
g,400.686,400.746,,,,
g,403.652,403.702,,,,
g,408.887,408.917,,,,
g,410.387,410.417,,,,
g,415.136,415.176,,,,
k,423.504,423.554,,,,
g,429.423,429.453,,,,
k,430.623,430.693,,,,
g,431.083,431.143,,,,
g,432.013,432.093,,,,
k,434.687,434.757,,,,
k,434.847,434.887,,,,
k,435.527,435.607,,,,
g,436.477,436.537,,,,
g,438.387,438.417,,,,
g,498.852,498.902,,,,
g,501.372,501.492,,,,
g,503.013,503.093,,,,
g,503.233,503.343,,,,
g,521.636,521.716,,,,
g,522.236,522.326,,,,
k,522.946,522.986,,,,
g,529.286,529.366,,,,
g,529.936,529.996,,,,
g,538.988,539.038,,,,
g,541.609,541.649,,,,
g,542.649,542.699,,,,
g,542.939,542.989,,,,
g,544.089,544.129,,,,
g,547.648,547.718,,,,
g,567.84,567.91,,,,
g,574.438,574.518,,,,
g,575.452,575.552,,,,
k,575.962,576.002,,,,
g,576.502,576.542,,,,
k,580.488,580.538,,,,
g,582.298,582.368,,,,
k,582.688,582.738,,,,
k,583.108,583.188,,,,
g,583.408,583.438,,,,
g,608.03,608.06,,,,
g,608.779,608.869,,,,
g,611.941,611.971,,,,
g,612.921,612.951,,,,
g,613.831,613.891,,,,
g,614.291,614.411,,,,
k,616.783,616.863,,,,
g,620.856,620.916,,,,
k,632.218,632.328,,,,
g,632.568,632.648,,,,
g,633.558,633.678,,,,
g,634.008,634.108,,,,
g,635.83,635.9,,,,
g,639.892,639.922,,,,
g,649.511,649.551,,,,
g,654.213,654.243,,,,
g,654.583,654.613,,,,
g,655.753,655.793,,,,
g,656.843,656.873,,,,
k,660.822,660.852,,,,
g,690.38,690.47,,,,
g,694.386,694.466,,,,
gw,699.576,699.606,,,,
g,700.066,700.096,,,,
g,710.064,710.154,,,,
g,711.494,711.584,,,,
g,731.97,732.01,,,,
k,741.26,741.3,,,,
g,755.152,755.182,,,,
k,761.852,761.892,,,,
g,763.142,763.182,,,,
g,763.952,763.982,,,,
g,793.508,793.548,,,,
g,793.948,793.978,,,,
k,804.388,804.418,,,,
g,813.215,813.355,,,,
g,820.526,820.596,,,,
g,826.766,826.846,,,,
g,830.196,830.306,,,,
g,837.148,837.178,,,,
g,855.615,855.715,,,,
g,864.578,864.628,,,,
g,865.698,865.738,,,,
g,871.106,871.156,,,,
g,876.478,876.548,,,,
g,877.198,877.228,,,,
g,879.201,879.261,,,,
g,880.401,880.451,,,,
g,884.78,884.81,,,,
g,885.857,885.897,,,,
g,894.746,894.836,,,,
g,895.596,895.656,,,,
g,899.972,900.052,,,,
k,902.326,902.406,,,,
g,911.318,911.378,,,,
k,920.01,920.04,,,,
g,924.654,924.744,,,,
g,936.452,936.512,,,,
g,943.49,943.55,,,,
g,948.139,948.249,,,,
