phone,minTime,maxTime,k total,kw total,g total,gw total
g,27.711,27.781,,,,
g,93.073,93.133,,,,
g,95.053,95.113,,,,
k,113.143,113.233,,,,
g,114.515,114.565,,,,
g,124.298,124.348,,,,
g,127.347,127.397,,,,
k,141.07,141.13,,,,
g,171.871,171.901,,,,
k,176.331,176.401,,,,
g,177.131,177.241,,,,
g,187.184,187.254,,,,
g,188.944,188.974,,,,
k,240.723,240.763,,,,
g,251.873,251.913,,,,
g,281.921,281.971,,,,
g,283.109,283.149,,,,
g,287.346,287.406,,,,
k,329.131,329.171,,,,
k,338.057,338.147,,,,
k,338.517,338.547,,,,
k,338.887,338.917,,,,
k,362.724,362.804,,,,
k,363.707,363.797,,,,
k,377.35,377.4,,,,
g,379.78,379.82,,,,
k,381.61,381.66,,,,
k,392.64,392.7,,,,
k,415.241,415.291,,,,
k,445.999,446.029,,,,
k,446.84,446.91,,,,
g,447.86,447.92,,,,
g,449.317,449.357,,,,
g,467.624,467.754,,,,
g,475.883,475.933,,,,
g,479.169,479.319,,,,
k,485.062,485.132,,,,
g,489.435,489.465,,,,
g,501.094,501.184,,,,
g,503.784,503.864,,,,
g,556.571,556.611,,,,
g,561.486,561.556,,,,
g,567.836,567.866,,,,
k,586.621,586.681,,,,
g,594.23,594.26,,,,
g,602.368,602.408,,,,
g,613.307,613.367,,,,
g,614.687,614.767,,,,
g,617.863,617.893,,,,
k,639.177,639.247,,,,
gw,647.565,647.625,,,,
k,650.401,650.461,,,,
g,665.645,665.695,,,,
g,669.433,669.473,,,,
g,689.064,689.104,,,,
g,698.321,698.401,,,,
g,708.688,708.718,,,,
g,709.388,709.418,,,,
g,712.647,712.677,,,,
g,731.895,731.925,,,,
k,732.815,732.905,,,,
g,744.99,745.02,,,,
g,747.002,747.032,,,,
g,748.619,748.669,,,,
g,762.488,762.538,,,,
g,764.978,765.068,,,,
g,791.568,791.598,,,,
g,792.358,792.408,,,,
g,800.675,800.745,,,,
g,801.629,801.689,,,,
k,803.864,803.904,,,,
g,805.571,805.661,,,,
gw,809.401,809.471,,,,
k,829.833,829.883,,,,
g,841.355,841.445,,,,
g,842.155,842.195,,,,
g,843.985,844.055,,,,
g,845.141,845.191,,,,
g,848.683,848.733,,,,
k,852.308,852.408,,,,
g,857.091,857.131,,,,
k,889.725,889.785,,,,
k,891.045,891.125,,,,
g,891.585,891.715,,,,
k,892.475,892.505,,,,
k,894.922,894.992,,,,
k,895.562,895.612,,,,
k,896.581,896.621,,,,
g,911.72,911.8,,,,
k,918.314,918.404,,,,
g,924.099,924.159,,,,
k,925.449,925.529,,,,
k,927.889,927.939,,,,
g,950.203,950.283,,,,
k,952.693,952.743,,,,
k,953.163,953.193,,,,
k,956.681,956.751,,,,
k,959.841,959.891,,,,
g,965.267,965.297,,,,
g,992.262,992.322,,,,
g,997.527,997.597,,,,
g,999.273,999.343,,,,
g,1004.733,1004.773,,,,
gw,1016.894,1016.954,,,,
g,1029.18,1029.24,,,,
g,1040.617,1040.687,,,,
g,1134.652,1134.712,,,,
g,1142.133,1142.183,,,,
g,1148.832,1148.922,,,,
g,1150.292,1150.332,,,,
g,1151.332,1151.432,,,,
g,1154.041,1154.091,,,,
g,1160.579,1160.639,,,,
g,1237.601,1237.651,,,,
g,1240.501,1240.561,,,,
g,1278.715,1278.765,,,,
g,1281.325,1281.395,,,,
g,1301.231,1301.311,,,,
g,1314.188,1314.268,,,,
g,1342.542,1342.582,,,,
g,1345.292,1345.322,,,,
g,1405.129,1405.179,,,,
g,1410.68,1410.79,,,,
g,1425.974,1426.004,,,,
g,1439.818,1439.868,,,,
g,1444.182,1444.222,,,,
g,1471.012,1471.082,,,,
g,1473.014,1473.124,,,,
k,1487.254,1487.284,,,,
g,1492.736,1492.796,,,,
g,1501.816,1501.906,,,,
gw,1505.302,1505.342,,,,
g,1507.284,1507.344,,,,
g,1511.134,1511.214,,,,
,,,38,0,92,4
