speaker,language,clip,phone,vot_ms
VM21D,C,0,g,18.000000000000004
VM21D,C,1,g,23.999999999999993
VM21D,C,10,g,5.000000000000004
VM21D,C,100,g,22.0
VM21D,C,101,g,21.999999999999993
VM21D,C,102,g,104.99999999999999
VM21D,C,103,gw,26.000000000000004
VM21D,C,104,g,23.999999999999993
VM21D,C,105,g,25.999999999999996
VM21D,C,106,g,16.999999999999986
VM21D,C,107,g,4.99999999999999
VM21D,C,108,g,5.000000000000004
VM21D,C,109,g,4.99999999999999
VM21D,C,11,g,4.99999999999999
VM21D,C,110,g,5.000000000000004
VM21D,C,111,g,17.0
VM21D,C,112,g,25.000000000000007
VM21D,C,113,g,17.0
VM21D,C,114,g,61.0
VM21D,C,115,g,83.99999999999999
VM21D,C,116,g,72.0
VM21D,C,117,g,27.00000000000001
VM21D,C,118,g,5.000000000000004
VM21D,C,119,g,5.000000000000004
VM21D,C,12,g,15.999999999999996
VM21D,C,120,g,5.000000000000004
VM21D,C,121,g,4.99999999999999
VM21D,C,122,g,25.999999999999982
VM21D,C,123,g,16.0
VM21D,C,124,g,164.99999999999997
VM21D,C,125,g,5.000000000000004
VM21D,C,126,g,25.999999999999996
VM21D,C,127,g,91.0
VM21D,C,128,k,80.0
VM21D,C,129,g,28.999999999999996
VM21D,C,13,k,9.999999999999995
VM21D,C,130,g,39.00000000000001
VM21D,C,131,gw,24.999999999999993
VM21D,C,132,g,24.000000000000007
VM21D,C,133,g,5.000000000000004
VM21D,C,14,g,5.000000000000004
VM21D,C,15,g,14.000000000000012
VM21D,C,16,g,5.000000000000004
VM21D,C,17,g,25.999999999999996
VM21D,C,18,k,4.99999999999999
VM21D,C,19,k,46.0
VM21D,C,2,g,21.999999999999993
VM21D,C,20,k,47.0
VM21D,C,21,k,64.0
VM21D,C,22,k,12.999999999999998
VM21D,C,23,k,18.99999999999999
VM21D,C,24,k,4.99999999999999
VM21D,C,25,g,37.99999999999999
VM21D,C,26,k,4.99999999999999
VM21D,C,27,k,38.00000000000001
VM21D,C,28,k,90.0
VM21D,C,29,k,60.000000000000014
VM21D,C,3,k,42.999999999999986
VM21D,C,30,k,5.000000000000004
VM21D,C,31,g,32.0
VM21D,C,32,g,68.0
VM21D,C,33,g,27.999999999999982
VM21D,C,34,g,26.999999999999996
VM21D,C,35,g,27.999999999999996
VM21D,C,36,k,60.0
VM21D,C,37,g,20.000000000000018
VM21D,C,38,g,20.000000000000004
VM21D,C,39,g,5.000000000000004
VM21D,C,4,g,5.000000000000004
VM21D,C,40,g,24.999999999999993
VM21D,C,41,g,26.000000000000004
VM21D,C,42,g,193.0
VM21D,C,43,k,32.0
VM21D,C,44,g,27.000000000000004
VM21D,C,45,g,25.0
VM21D,C,46,g,15.0
VM21D,C,47,g,25.999999999999996
VM21D,C,48,g,5.000000000000004
VM21D,C,49,k,57.99999999999999
VM21D,C,5,g,5.000000000000004
VM21D,C,50,gw,69.0
VM21D,C,51,k,43.0
VM21D,C,52,g,151.0
