speaker,language,clip,phone,vot_ms
VM21A,C,0,g,37.00000000000001
VM21A,C,1,g,7.000000000000006
VM21A,C,10,g,61.0
VM21A,C,100,g,18.000000000000004
VM21A,C,101,g,5.000000000000004
VM21A,C,102,g,53.00000000000001
VM21A,C,103,g,56.00000000000001
VM21A,C,104,g,30.0
VM21A,C,105,k,28.99999999999999
VM21A,C,106,g,27.999999999999996
VM21A,C,107,g,65.0
VM21A,C,108,k,59.000000000000014
VM21A,C,109,g,5.000000000000004
VM21A,C,11,g,5.000000000000004
VM21A,C,110,g,10.999999999999996
VM21A,C,111,g,115.0
VM21A,C,112,g,26.000000000000004
VM21A,C,113,k,5.000000000000004
VM21A,C,114,k,8.000000000000007
VM21A,C,12,g,66.0
VM21A,C,13,g,21.999999999999993
VM21A,C,14,k,101.0
VM21A,C,15,g,51.000000000000014
VM21A,C,16,g,16.0
VM21A,C,17,g,30.0
VM21A,C,18,k,8.999999999999995
VM21A,C,19,g,22.999999999999993
VM21A,C,2,g,24.999999999999993
VM21A,C,20,k,5.000000000000004
VM21A,C,21,g,26.00000000000001
VM21A,C,22,g,36.99999999999999
VM21A,C,23,g,64.0
VM21A,C,24,g,23.000000000000007
VM21A,C,25,g,24.999999999999993
VM21A,C,26,g,5.000000000000004
VM21A,C,27,g,36.00000000000001
VM21A,C,28,g,10.999999999999996
VM21A,C,29,g,6.000000000000005
VM21A,C,3,g,33.99999999999999
VM21A,C,30,g,24.999999999999993
VM21A,C,31,k,4.99999999999999
VM21A,C,32,g,5.000000000000004
VM21A,C,33,g,33.0
VM21A,C,34,k,10.999999999999996
VM21A,C,35,k,54.00000000000001
VM21A,C,36,g,19.99999999999999
VM21A,C,37,g,21.000000000000004
VM21A,C,38,g,28.999999999999996
VM21A,C,39,g,9.000000000000002
VM21A,C,4,g,27.00000000000001
VM21A,C,40,g,5.000000000000004
VM21A,C,41,g,5.000000000000004
VM21A,C,42,g,26.999999999999996
VM21A,C,43,g,25.999999999999996
VM21A,C,44,k,66.0
VM21A,C,45,gw,30.000000000000007
VM21A,C,46,g,4.99999999999999
VM21A,C,47,g,22.999999999999993
VM21A,C,48,g,5.000000000000004
VM21A,C,49,k,54.99999999999999
VM21A,C,5,g,19.999999999999996
VM21A,C,50,k,33.0
VM21A,C,51,g,12.999999999999998
VM21A,C,52,g,5.000000000000004
VM21A,C,53,g,86.0
VM21A,C,54,g,25.000000000000007
VM21A,C,55,g,13.999999999999998
VM21A,C,56,g,4.99999999999999
VM21A,C,57,g,4.999999999999997
VM21A,C,58,g,20.99999999999999
VM21A,C,59,g,54.99999999999999
VM21A,C,6,g,5.000000000000004
VM21A,C,60,k,67.99999999999999
VM21A,C,61,g,47.0
VM21A,C,62,g,5.000000000000004
VM21A,C,63,g,26.000000000000004
VM21A,C,64,g,4.99999999999999
VM21A,C,65,g,4.99999999999999
VM21A,C,66,g,6.999999999999992
VM21A,C,67,gw,5.999999999999998
VM21A,C,68,g,5.000000000000004
VM21A,C,69,g,5.000000000000004
VM21A,C,7,k,5.000000000000004
VM21A,C,70,k,4.99999999999999
VM21A,C,71,g,38.00000000000001
VM21A,C,72,g,41.00000000000001
VM21A,C,73,g,30.0
VM21A,C,74,g,5.000000000000004
VM21A,C,75,k,22.999999999999993
VM21A,C,76,g,119.0
VM21A,C,77,g,28.999999999999996
VM21A,C,78,gw,28.999999999999996
VM21A,C,79,g,19.99999999999999
VM21A,C,8,g,43.0
VM21A,C,80,g,55.99999999999999
VM21A,C,81,g,32.0
VM21A,C,82,k,31.0
VM21A,C,83,g,18.000000000000004
VM21A,C,84,k,4.99999999999999
VM21A,C,85,gw,45.0
VM21A,C,86,g,25.0
VM21A,C,87,k,99.99999999999999
VM21A,C,88,g,5.000000000000004
VM21A,C,89,g,10.999999999999996
VM21A,C,9,g,4.99999999999999
VM21A,C,90,k,31.0
VM21A,C,91,k,5.000000000000004
VM21A,C,92,g,24.000000000000007
