phone,minTime,maxTime,k total,kw total,g total,gw total
g,28.501,28.621,,,,
g,29.875,29.975,,,,
g,47.695,47.775,,,,
g,97.074,97.194,,,,
g,131.802,131.852,,,,
g,131.972,132.062,,,,
g,133.382,133.452,,,,
g,139.414,139.444,,,,
k,144.164,144.284,,,,
g,150.076,150.156,,,,
g,150.346,150.426,,,,
g,150.506,150.576,,,,
k,162.134,162.164,,,,
k,172.874,172.994,,,,
g,186.61,186.67,,,,
g,191.582,191.672,,,,
g,200.975,201.095,,,,
g,206.771,206.871,,,,
g,215.953,216.053,,,,
g,221.928,221.988,,,,
g,222.938,223.018,,,,
g,223.088,223.178,,,,
g,230.166,230.266,,,,
k,277.706,277.796,,,,
k,282.668,282.758,,,,
g,288.051,288.111,,,,
g,288.501,288.571,,,,
g,299.196,299.286,,,,
g,312.739,312.829,,,,
k,339.63,339.72,,,,
gw,343.043,343.123,,,,
g,351.121,351.201,,,,
g,351.471,351.521,,,,
k,353.932,354.012,,,,
g,354.332,354.382,,,,
k,355.622,355.712,,,,
g,357.002,357.032,,,,
g,358.582,358.652,,,,
g,358.852,358.902,,,,
k,360.699,360.769,,,,
g,360.929,360.999,,,,
g,373.379,373.419,,,,
k,379.335,379.365,,,,
k,415.022,415.082,,,,
k,431.119,431.189,,,,
g,434.484,434.534,,,,
g,435.834,435.864,,,,
k,484.366,484.436,,,,
g,495.691,495.771,,,,
g,508.004,508.064,,,,
g,513.778,513.908,,,,
g,521.988,522.038,,,,
g,522.108,522.178,,,,
g,526.535,526.595,,,,
g,528.675,528.705,,,,
g,547.201,547.231,,,,
g,548.961,549.001,,,,
k,589.85,589.88,,,,
g,608.508,608.618,,,,
gw,634.617,634.667,,,,
g,634.867,634.927,,,,
g,637.267,637.387,,,,
g,637.677,637.747,,,,
g,641.556,641.646,,,,
g,642.596,642.706,,,,
k,677.955,678.045,,,,
k,679.785,679.815,,,,
g,686.769,686.809,,,,
g,687.089,687.119,,,,
g,688.934,688.984,,,,
g,695.61,695.65,,,,
g,698.19,698.24,,,,
k,733.517,733.637,,,,
k,746.721,746.771,,,,
k,749.232,749.302,,,,
g,750.332,750.422,,,,
k,759.804,759.834,,,,
k,759.944,760.004,,,,
g,760.094,760.184,,,,
g,763.597,763.697,,,,
g,764.287,764.327,,,,
g,769.485,769.555,,,,
g,776.829,776.879,,,,
k,778.129,778.209,,,,
g,778.609,778.759,,,,
k,780.089,780.149,,,,
g,785.901,785.931,,,,
g,792.363,792.443,,,,
k,797.036,797.066,,,,
k,797.806,797.876,,,,
g,801.19,801.27,,,,
k,839.612,839.672,,,,
g,863.88,863.96,,,,
g,865.704,865.814,,,,
g,868.863,868.903,,,,
k,870.143,870.173,,,,
k,870.233,870.313,,,,
g,873.764,873.814,,,,
g,876.992,877.122,,,,
g,879.246,879.276,,,,
k,880.696,880.786,,,,
g,884.036,884.126,,,,
g,930.862,930.922,,,,
g,963.521,963.591,,,,
g,990.277,990.337,,,,
g,1028.908,1028.988,,,,
g,1029.618,1029.668,,,,
g,1058.852,1058.992,,,,
g,1062.236,1062.336,,,,
g,1069.8,1069.96,,,,
g,1077.086,1077.146,,,,
g,1085.902,1085.952,,,,
g,1088.741,1088.811,,,,
g,1089.341,1089.441,,,,
k,1093.33,1093.37,,,,
k,1094.09,1094.12,,,,
g,1102.031,1102.091,,,,
g,1102.211,1102.271,,,,
g,1120.181,1120.261,,,,
k,1158.228,1158.258,,,,
g,1165.468,1165.508,,,,
k,1166.898,1166.938,,,,
g,1167.748,1167.828,,,,
g,1170.058,1170.138,,,,
k,1178.85,1178.88,,,,
k,1178.94,1179.02,,,,
k,1181.85,1181.93,,,,
g,1182.44,1182.57,,,,
k,1185.598,1185.658,,,,
g,1189.098,1189.208,,,,
g,1192.472,1192.512,,,,
k,1213.211,1213.321,,,,
g,1213.421,1213.481,,,,
k,1218.104,1218.184,,,,
g,1218.464,1218.514,,,,
k,1221.175,1221.225,,,,
g,1223.62,1223.68,,,,
g,1227.06,1227.16,,,,
g,1230.612,1230.652,,,,
g,1232.882,1232.912,,,,
k,1236.344,1236.404,,,,
g,1240.396,1240.446,,,,
g,1241.346,1241.416,,,,
g,1241.766,1241.826,,,,
g,1242.836,1242.876,,,,
g,1254.648,1254.728,,,,
g,1255.708,1255.738,,,,
g,1256.368,1256.418,,,,
g,1256.968,1257.028,,,,
g,1273.6,1273.67,,,,
k,1276.125,1276.395,,,,
k,1279.265,1279.365,,,,
g,1281.237,1281.297,,,,
g,1282.476,1282.556,,,,
gw,1308.915,1308.985,,,,
g,1309.075,1309.125,,,,
g,1313.725,1313.755,,,,
k,1315.935,1315.985,,,,
g,1317.475,1317.505,,,,
k,1325.282,1325.312,,,,
g,1334.435,1334.505,,,,
g,1347.621,1347.711,,,,
g,1352.635,1352.715,,,,
g,1353.175,1353.225,,,,
g,1354.085,1354.135,,,,
g,1354.775,1354.805,,,,
g,1354.865,1354.935,,,,
g,1355.535,1355.565,,,,
k,1370.338,1370.418,,,,
g,1370.528,1370.578,,,,
g,1370.908,1370.978,,,,
g,1394.738,1394.818,,,,
g,1466.312,1466.382,,,,
g,1468.292,1468.322,,,,
g,1503.639,1503.689,,,,
g,1506.269,1506.309,,,,
g,1507.379,1507.419,,,,
g,1523.739,1523.769,,,,
g,1526.406,1526.446,,,,
g,1539.514,1539.544,,,,
g,1544.435,1544.565,,,,
g,1546.285,1546.345,,,,
gw,1557.67,1557.74,,,,
k,1561.012,1561.082,,,,
gw,1561.452,1561.482,,,,
gw,1561.832,1561.892,,,,
g,1566.51,1566.57,,,,
g,1569.22,1569.26,,,,
g,1575.698,1575.768,,,,
g,1576.928,1577.018,,,,
g,1591.18,1591.21,,,,
g,1594.567,1594.667,,,,
g,1609.002,1609.032,,,,
g,1625.024,1625.144,,,,
k,1625.334,1625.444,,,,
g,1628.242,1628.342,,,,
g,1649.63,1649.71,,,,
g,1661.58,1661.66,,,,
gw,1678.664,1678.884,,,,
g,1682.041,1682.181,,,,
g,1685.801,1685.871,,,,
g,1686.221,1686.261,,,,
g,1692.531,1692.601,,,,
g,1692.661,1692.711,,,,
g,1719.154,1719.254,,,,
g,1721.667,1721.717,,,,
g,1726.521,1726.561,,,,
g,1741.188,1741.218,,,,
g,1762.424,1762.464,,,,
g,1765.91,1765.97,,,,
g,1766.39,1766.42,,,,
g,1772.054,1772.134,,,,
g,1774.614,1774.644,,,,
k,1791.867,1791.897,,,,
k,1791.957,1791.987,,,,
k,1793.127,1793.227,,,,
k,1794.52,1794.61,,,,
g,1794.83,1794.91,,,,
g,1800.762,1800.802,,,,
g,1810.272,1810.332,,,,
gw,1810.922,1810.992,,,,
,,,52,0,161,8
