speaker,language,clip,phone,vot_ms
VF23C,C,0,g,25.000000000000007
VF23C,C,1,g,19.000000000000004
VF23C,C,10,g,16.0
VF23C,C,100,g,4.999999999999997
VF23C,C,101,g,19.000000000000004
VF23C,C,102,g,4.99999999999999
VF23C,C,103,gw,5.000000000000004
VF23C,C,104,gw,5.000000000000004
VF23C,C,105,g,18.99999999999999
VF23C,C,106,g,20.000000000000004
VF23C,C,107,g,16.0
VF23C,C,108,g,18.000000000000004
VF23C,C,109,g,20.99999999999999
VF23C,C,11,g,12.999999999999998
VF23C,C,110,g,14.000000000000012
VF23C,C,111,k,5.000000000000004
VF23C,C,112,k,31.0
VF23C,C,113,g,18.99999999999999
VF23C,C,114,g,21.000000000000004
VF23C,C,115,g,37.0
VF23C,C,116,k,39.99999999999999
VF23C,C,117,k,4.99999999999999
VF23C,C,118,gw,17.0
VF23C,C,119,g,12.999999999999998
VF23C,C,12,k,5.000000000000004
VF23C,C,120,gw,4.99999999999999
VF23C,C,121,gw,21.000000000000004
VF23C,C,122,g,5.000000000000004
VF23C,C,123,k,5.000000000000004
VF23C,C,124,g,5.000000000000004
VF23C,C,125,g,22.999999999999993
VF23C,C,126,g,40.00000000000001
VF23C,C,127,g,21.999999999999993
VF23C,C,128,g,24.999999999999993
VF23C,C,129,k,61.0
VF23C,C,13,g,5.000000000000004
VF23C,C,130,g,19.000000000000004
VF23C,C,131,g,16.0
VF23C,C,132,g,17.0
VF23C,C,133,g,20.000000000000004
VF23C,C,134,k,4.99999999999999
VF23C,C,135,k,19.000000000000004
VF23C,C,136,g,18.999999999999996
VF23C,C,137,k,26.999999999999996
VF23C,C,138,g,21.000000000000004
VF23C,C,139,g,19.000000000000004
VF23C,C,14,g,20.99999999999999
VF23C,C,140,k,112.0
VF23C,C,141,g,30.0
VF23C,C,142,gw,4.99999999999999
VF23C,C,143,k,108.0
VF23C,C,144,k,4.99999999999999
VF23C,C,145,g,5.000000000000004
VF23C,C,146,g,50.0
VF23C,C,147,g,5.000000000000004
VF23C,C,148,k,4.99999999999999
VF23C,C,149,g,28.999999999999996
VF23C,C,15,g,17.99999999999999
VF23C,C,150,g,22.999999999999993
VF23C,C,151,gw,38.00000000000001
VF23C,C,152,k,5.000000000000004
VF23C,C,153,g,22.000000000000007
