speaker,language,clip,phone,vot_ms
VM20B,C,0,g,28.999999999999996
VM20B,C,1,g,42.00000000000001
VM20B,C,10,g,8.000000000000007
VM20B,C,100,g,22.0
VM20B,C,101,g,10.000000000000002
VM20B,C,102,g,23.000000000000007
VM20B,C,103,g,20.999999999999996
VM20B,C,104,g,25.0
VM20B,C,105,g,26.999999999999996
VM20B,C,106,g,40.00000000000001
VM20B,C,107,k,25.999999999999996
VM20B,C,108,k,7.999999999999993
VM20B,C,109,g,52.0
VM20B,C,11,gw,19.000000000000004
VM20B,C,110,g,20.000000000000004
VM20B,C,111,k,42.00000000000001
VM20B,C,112,g,13.000000000000005
VM20B,C,113,g,39.00000000000001
VM20B,C,114,g,24.000000000000007
VM20B,C,115,g,16.0
VM20B,C,116,g,28.999999999999996
VM20B,C,117,g,17.0
VM20B,C,118,g,20.000000000000004
VM20B,C,119,g,37.99999999999999
VM20B,C,12,g,26.000000000000004
VM20B,C,120,g,25.999999999999996
VM20B,C,121,g,5.000000000000004
VM20B,C,122,g,32.0
VM20B,C,123,g,22.000000000000007
VM20B,C,124,g,42.0
VM20B,C,125,g,130.0
VM20B,C,126,g,34.99999999999999
VM20B,C,13,g,19.999999999999996
VM20B,C,14,g,20.999999999999996
VM20B,C,15,g,22.000000000000007
VM20B,C,16,g,25.0
VM20B,C,17,k,69.99999999999999
VM20B,C,18,k,45.00000000000001
VM20B,C,19,g,30.999999999999986
VM20B,C,2,g,35.0
VM20B,C,20,g,21.000000000000004
VM20B,C,21,g,17.0
VM20B,C,22,g,20.000000000000004
VM20B,C,23,g,23.999999999999993
VM20B,C,24,k,5.000000000000004
VM20B,C,25,g,53.00000000000001
VM20B,C,26,g,25.999999999999996
VM20B,C,27,g,22.000000000000007
VM20B,C,28,g,22.000000000000007
VM20B,C,29,g,50.000000000000014
VM20B,C,3,g,19.000000000000004
VM20B,C,30,k,34.0
VM20B,C,31,g,34.0
VM20B,C,32,k,4.99999999999999
VM20B,C,33,k,57.00000000000001
VM20B,C,34,g,17.0
VM20B,C,35,g,10.000000000000002
VM20B,C,36,g,20.000000000000004
VM20B,C,37,g,28.999999999999996
VM20B,C,38,g,21.000000000000004
VM20B,C,39,g,35.0
VM20B,C,4,g,18.000000000000004
VM20B,C,40,g,34.99999999999999
VM20B,C,41,g,81.0
VM20B,C,42,g,18.000000000000004
VM20B,C,43,g,18.999999999999996
VM20B,C,44,g,12.00000000000001
VM20B,C,45,g,5.000000000000001
VM20B,C,46,k,56.00000000000001
VM20B,C,47,k,5.000000000000004
VM20B,C,48,g,16.999999999999986
VM20B,C,49,k,5.000000000000004
VM20B,C,5,g,16.0
VM20B,C,50,g,67.0
VM20B,C,51,g,49.99999999999999
VM20B,C,52,g,21.999999999999993
VM20B,C,53,g,32.0
VM20B,C,54,g,35.0
VM20B,C,55,g,41.99999999999999
VM20B,C,56,g,22.000000000000007
VM20B,C,57,g,76.0
VM20B,C,58,g,7.000000000000006
VM20B,C,59,g,9.000000000000007
VM20B,C,6,g,34.99999999999999
VM20B,C,60,g,5.000000000000004
VM20B,C,61,k,5.000000000000004
VM20B,C,62,k,24.000000000000007
VM20B,C,63,g,5.000000000000004
VM20B,C,64,g,9.999999999999995
VM20B,C,65,g,20.99999999999999
VM20B,C,66,g,93.0
VM20B,C,67,g,29.00000000000001
VM20B,C,68,g,4.99999999999999
VM20B,C,69,g,5.000000000000004
VM20B,C,7,g,22.999999999999993
VM20B,C,70,g,43.0
VM20B,C,71,g,26.999999999999996
VM20B,C,72,g,22.999999999999993
VM20B,C,73,g,23.000000000000007
VM20B,C,74,k,6.000000000000005
VM20B,C,75,g,82.99999999999999
VM20B,C,76,k,5.000000000000004
VM20B,C,77,k,72.00000000000001
VM20B,C,78,g,60.0
VM20B,C,79,g,19.000000000000004
VM20B,C,8,g,23.999999999999993
VM20B,C,80,g,4.99999999999999
VM20B,C,81,k,60.0
VM20B,C,82,k,5.000000000000004
VM20B,C,83,g,15.0
VM20B,C,84,k,4.99999999999999
VM20B,C,85,g,17.0
VM20B,C,86,g,6.999999999999992
VM20B,C,87,g,27.999999999999996
VM20B,C,88,g,4.99999999999999
VM20B,C,89,g,5.000000000000004
VM20B,C,9,g,4.99999999999999
VM20B,C,90,g,5.000000000000004
VM20B,C,91,k,5.000000000000004
VM20B,C,92,k,15.0
VM20B,C,93,g,50.0
VM20B,C,94,g,5.000000000000004
VM20B,C,95,g,21.000000000000004
VM20B,C,96,g,122.00000000000001
VM20B,C,97,g,13.999999999999998
