phone,minTime,maxTime,k total,kw total,g total,gw total
g,30.021,30.091,,,,
g,31.373,31.423,,,,
g,54.25,54.32,,,,
g,83.643,83.683,,,,
g,85.893,85.933,,,,
g,91.592,91.622,,,,
g,92.332,92.392,,,,
g,94.642,94.682,,,,
g,98.876,98.906,,,,
g,100.506,100.556,,,,
g,102.189,102.229,,,,
g,144.418,144.448,,,,
g,145.428,145.508,,,,
k,147.878,147.908,,,,
g,151.99,152.1,,,,
g,169.742,169.802,,,,
g,179.649,179.729,,,,
g,189.306,189.376,,,,
k,190.776,190.806,,,,
g,194.296,194.396,,,,
g,216.256,216.286,,,,
gw,242.844,242.884,,,,
g,264.082,264.142,,,,
g,266.901,266.971,,,,
g,275.938,275.968,,,,
g,278.156,278.186,,,,
g,283.102,283.162,,,,
g,301.91,302.01,,,,
g,303.25,303.3,,,,
g,307.754,307.804,,,,
g,310.387,310.447,,,,
gw,311.878,311.948,,,,
g,317.812,317.882,,,,
g,328.632,328.672,,,,
g,330.645,330.695,,,,
g,340.302,340.362,,,,
gw,341.932,342.022,,,,
g,346.152,346.182,,,,
g,347.182,347.212,,,,
k,356.924,356.954,,,,
g,357.424,357.464,,,,
g,365.706,365.796,,,,
k,374.446,374.476,,,,
k,384.13,384.16,,,,
g,384.57,384.62,,,,
g,385.05,385.11,,,,
g,411.056,411.146,,,,
k,415.146,415.196,,,,
g,417.665,417.695,,,,
g,430.888,430.958,,,,
g,441.44,441.5,,,,
g,446.506,446.536,,,,
g,448.867,448.947,,,,
k,450.077,450.107,,,,
g,458.308,458.348,,,,
g,458.848,458.918,,,,
g,466.284,466.334,,,,
g,466.574,466.644,,,,
g,468.084,468.144,,,,
g,469.874,469.914,,,,
g,497.912,497.992,,,,
g,502.006,502.056,,,,
g,503.026,503.056,,,,
g,505.196,505.266,,,,
g,515.702,515.762,,,,
k,532.962,533.002,,,,
g,533.952,534.002,,,,
g,537.45,537.51,,,,
g,542.073,542.113,,,,
g,551.479,551.519,,,,
g,552.109,552.139,,,,
gw,567.741,567.791,,,,
g,575.062,575.162,,,,
g,597.732,597.812,,,,
g,606.424,606.454,,,,
g,628.816,628.846,,,,
k,631.606,631.676,,,,
k,632.206,632.316,,,,
g,643.594,643.674,,,,
g,658.433,658.493,,,,
g,660.513,660.573,,,,
g,671.986,672.016,,,,
k,686.168,686.198,,,,
g,688.624,688.684,,,,
g,690.484,690.544,,,,
g,693.668,693.708,,,,
g,694.128,694.198,,,,
g,705.42,705.49,,,,
g,707.554,707.624,,,,
k,716.41,716.5,,,,
g,737.424,737.504,,,,
g,745.57,745.64,,,,
k,748.71,748.89,,,,
g,755.758,755.848,,,,
g,756.813,756.853,,,,
g,783.25,783.37,,,,
g,784.771,784.821,,,,
g,785.541,785.641,,,,
g,790.302,790.342,,,,
g,801.334,801.384,,,,
g,802.164,802.214,,,,
g,810.338,810.368,,,,
g,811.288,811.348,,,,
g,812.467,812.497,,,,
g,814.137,814.187,,,,
k,820.169,820.199,,,,
g,839.974,840.044,,,,
k,848.054,848.164,,,,
g,850.356,850.416,,,,
g,851.316,851.366,,,,
g,857.19,857.28,,,,
g,861.012,861.082,,,,
k,861.312,861.372,,,,
g,911.432,911.482,,,,
g,914.829,914.869,,,,
g,916.119,916.149,,,,
g,916.489,916.549,,,,
g,920.437,920.487,,,,
g,950.526,950.556,,,,
g,950.736,950.766,,,,
g,955.99,956.08,,,,
g,962.383,962.443,,,,
g,964.87,964.91,,,,
g,979.807,979.887,,,,
g,981.927,982.007,,,,
g,989.12,989.19,,,,
g,990.14,990.19,,,,
g,990.33,990.38,,,,
g,994.186,994.276,,,,
g,996.952,996.982,,,,
g,1001.75,1001.78,,,,
k,1003.77,1003.9,,,,
g,1009.566,1009.666,,,,
g,1025.066,1025.116,,,,
k,1025.996,1026.026,,,,
g,1058.328,1058.448,,,,
k,1060.778,1060.828,,,,
g,1095.504,1095.554,,,,
g,1097.494,1097.534,,,,
g,1101.29,1101.4,,,,
g,1104.85,1104.9,,,,
g,1107.728,1107.768,,,,
g,1130.031,1130.141,,,,
gw,1137.015,1137.155,,,,
k,1142.19,1142.24,,,,
g,1142.72,1142.75,,,,
g,1145.15,1145.22,,,,
gw,1145.3,1145.41,,,,
g,1150.73,1150.82,,,,
gw,1167.03,1167.11,,,,
g,1175.756,1175.806,,,,
g,1176.656,1176.716,,,,
g,1184.566,1184.606,,,,
g,1195.322,1195.432,,,,
g,1229.88,1229.91,,,,
g,1239.542,1239.592,,,,
k,1239.772,1239.802,,,,
g,1259.23,1259.3,,,,
g,1297.99,1298.05,,,,
g,1314.047,1314.127,,,,
k,1323.523,1323.643,,,,
g,1341.46,1341.49,,,,
k,1348.034,1348.174,,,,
g,1358.16,1358.19,,,,
g,1427.445,1427.475,,,,
g,1436.713,1436.803,,,,
g,1438.495,1438.545,,,,
g,1439.595,1439.625,,,,
g,1443.839,1443.889,,,,
gw,1453.414,1453.454,,,,
g,1466.403,1466.483,,,,
g,1470.228,1470.258,,,,
g,1471.678,1471.728,,,,
g,1475.814,1475.884,,,,
g,1483.432,1483.472,,,,
g,1486.284,1486.324,,,,
g,1486.404,1486.444,,,,
g,1491.173,1491.213,,,,
g,1512.36,1512.39,,,,
g,1512.91,1512.98,,,,
k,1517.652,1517.692,,,,
g,1520.677,1520.747,,,,
g,1525.976,1526.126,,,,
g,1540.252,1540.362,,,,
k,1544.783,1544.833,,,,
k,1545.013,1545.093,,,,
g,1568.414,1568.464,,,,
g,1572.378,1572.408,,,,
g,1573.078,1573.258,,,,
g,1575.938,1575.998,,,,
g,1596.589,1596.629,,,,
g,1600.87,1600.91,,,,
k,1612.259,1612.319,,,,
g,1614.379,1614.459,,,,
g,1637.507,1637.547,,,,
g,1637.667,1637.737,,,,
g,1639.832,1639.862,,,,
g,1643.058,1643.128,,,,
g,1644.198,1644.528,,,,
g,1644.668,1644.718,,,,
g,1647.797,1647.877,,,,
g,1650.768,1650.818,,,,
g,1653.978,1654.058,,,,
g,1656.088,1656.138,,,,
gw,1674.322,1674.352,,,,
g,1674.412,1674.472,,,,
g,1677.434,1677.484,,,,
g,1681.697,1681.727,,,,
g,1682.127,1682.197,,,,
k,1685.068,1685.098,,,,
g,1687.959,1688.019,,,,
g,1688.419,1688.449,,,,
g,1688.499,1688.599,,,,
g,1690.439,1690.519,,,,
k,1712.855,1712.895,,,,
g,1740.507,1740.557,,,,
g,1741.319,1741.369,,,,
g,1743.029,1743.269,,,,
g,1769.996,1770.056,,,,
g,1774.08,1774.16,,,,
gw,1793.896,1793.936,,,,
gw,1794.886,1794.956,,,,
gw,1803.011,1803.091,,,,
,,,29,0,182,12
