phone,minTime,maxTime
k,24.542,24.592
k,37.154,37.374
k,70.496,70.956
k,102.562,102.632
k,117.638,117.718
k,119.11,120.12
k,138.776,138.826
k,161.384,161.474
k,162.384,162.454
k,197.16,197.25
k,257.924,257.974
k,264.132,264.172
k,281.276,281.356
k,282.948,282.978
k,300.66,300.71
k,302.33,302.44
k,312.239,312.269
k,312.929,312.999
k,315.42,315.49
k,325.596,325.636
k,328.069,328.099
k,329.789,329.819
k,369.606,369.656
k,396.206,396.266
k,402.02,402.05
k,404.116,404.146
k,404.276,404.356
k,409.146,409.196
k,440.28,440.36
k,447.238,447.288
k,449.698,449.758
k,453.117,453.177
k,455.826,455.856
k,456.256,456.296
k,458.646,458.676
k,469.976,470.036
k,470.326,470.476
k,474.438,474.518
k,485.274,485.314
k,488.504,488.534
k,533.139,533.199
k,533.379,533.489
k,585.02,585.05
k,617.152,617.202
k,622.512,622.592
k,629.807,629.847
k,629.937,629.977
k,631.602,631.682
k,632.042,632.072
k,633.102,633.132
k,633.202,633.282
k,638.62,638.69
k,641.866,641.946
k,643.136,643.166
k,643.326,643.386
k,643.921,643.961
k,644.031,644.061
k,656.614,656.744
k,657.834,657.874
k,663.568,663.638
k,675.642,675.972
k,678.825,678.885
k,695.492,695.912
k,696.142,696.242
k,715.796,715.836
k,718.129,718.179
k,718.959,718.999
k,719.169,719.199
k,729.988,730.018
k,736.541,736.631
k,737.726,737.756
k,740.026,740.086
k,755.924,755.974
k,777.78,777.84
k,781.951,781.981
k,788.694,788.764
k,825.132,825.172
k,830.641,830.671
k,846.482,846.572
k,862.568,862.598
k,869.342,869.402
k,875.67,875.7
k,887.014,887.054
k,888.674,888.754
k,888.854,888.884
k,900.825,900.915
k,901.065,901.165
k,918.298,918.348
k,918.618,918.728
k,921.872,921.902
k,922.012,922.112
k,924.192,924.222
k,940.689,940.729
k,940.829,940.859
k,948.757,948.897
k,954.873,954.903
k,955.023,955.153
k,966.898,966.948
k,966.948,967.008
k,973.383,973.413
k,973.483,973.513
k,998.154,998.204
k,1004.382,1004.422
k,1009.719,1009.819
k,1011.739,1011.769
k,1050.218,1050.308
k,1071.386,1071.416
k,1071.526,1071.596
k,1076.11,1076.2
k,1081.577,1081.607
k,1082.837,1082.867
k,1089.278,1089.328
k,1100.42,1100.45
k,1101.85,1101.89
k,1102.05,1102.09
k,1108.375,1108.405
k,1111.796,1111.846
k,1113.126,1113.156
k,1113.236,1113.266
k,1129.863,1129.943
k,1133.227,1133.267
k,1133.397,1133.447
k,1141.664,1141.734
k,1141.794,1141.884
k,1153.406,1153.446
k,1154.276,1154.346
k,1157.206,1157.256
k,1157.416,1157.546
k,1161.708,1161.738
k,1161.858,1161.898
k,1177.5,1177.53
k,1178.27,1178.31
k,1178.31,1178.37
k,1181.608,1181.698
k,1185.006,1185.046
k,1186.136,1186.166
k,1188.284,1188.344
k,1207.492,1207.522
k,1213.456,1213.566
k,1214.296,1214.326
k,1214.396,1214.446
k,1222.386,1222.436
k,1222.596,1222.686
k,1227.916,1228.006
k,1230.466,1230.496
k,1234.286,1234.376
k,1235.27,1235.38
k,1238.048,1238.108
k,1238.508,1238.558
k,1239.248,1239.338
k,1241.528,1241.568
k,1241.828,1241.858
k,1256.039,1256.099
k,1262.721,1262.761
k,1267.096,1267.126
k,1273.986,1274.086
k,1274.546,1274.576
k,1274.636,1274.666
k,1274.786,1274.886
k,1279.558,1279.628
k,1283.597,1283.707
k,1286.881,1286.921
k,1288.251,1288.281
k,1290.314,1290.404
k,1290.644,1290.704
k,1292.973,1293.003
k,1293.003,1293.033
k,1293.303,1293.333
k,1293.393,1293.423
k,1302.634,1302.674
k,1303.724,1303.754
k,1310.27,1310.33
k,1311.67,1311.72
k,1312.86,1312.91
k,1328.942,1329.032
k,1329.142,1329.182
k,1334.238,1334.318
k,1335.295,1335.375
k,1337.775,1337.805
k,1342.417,1342.447
k,1342.727,1342.757
k,1342.817,1342.847
k,1354.16,1354.22
k,1383.054,1383.124
k,1394.766,1394.826
k,1401.324,1401.364
k,1407.696,1407.736
k,1423.208,1423.258
k,1425.129,1425.169
k,1431.998,1432.028
k,1478.338,1478.368
k,1478.368,1478.408
k,1479.018,1479.068
k,1479.228,1479.258
k,1479.258,1479.348
k,1522.292,1522.322
k,1522.412,1522.472
k,1528.446,1528.486
k,1528.546,1528.606
k,1530.706,1530.766
k,1536.399,1536.439
k,1536.669,1536.739
k,1571.26,1571.31
k,1583.466,1583.536
k,1589.068,1589.108
k,1605.904,1605.974
k,1606.617,1606.707
k,1641.134,1641.164
k,1641.224,1641.254
k,1652.216,1652.266
k,1678.338,1678.378
k,1678.378,1678.448
k,1734.308,1734.358
k,1734.468,1734.508
k,1758.699,1758.739
k,1758.879,1758.959
k,1760.019,1760.199
k,1774.972,1775.002
k,1775.002,1775.082
k,1790.842,1790.912
k,1792.138,1792.178
k,1792.278,1792.308
k,1794.75,1794.8
k,1806.9,1806.93
k,1813.582,1813.612
k,1831.863,1831.923
k,1849.228,1849.298
k,1850.638,1850.668
