speaker,language,clip,phone,vot_ms
VF32A,C,0,g,18.000000000000004
VF32A,C,1,g,22.000000000000007
VF32A,C,10,g,16.0
VF32A,C,100,g,38.99999999999999
VF32A,C,101,g,32.0
VF32A,C,102,g,74.00000000000001
VF32A,C,103,g,25.000000000000007
VF32A,C,104,k,138.0
VF32A,C,105,g,27.000000000000004
VF32A,C,106,g,22.999999999999993
VF32A,C,107,g,13.999999999999998
VF32A,C,108,g,17.0
VF32A,C,109,g,17.0
VF32A,C,11,g,19.99999999999999
VF32A,C,110,g,23.999999999999993
VF32A,C,111,g,5.000000000000004
VF32A,C,112,g,26.000000000000004
VF32A,C,113,g,19.000000000000004
VF32A,C,114,g,23.000000000000007
VF32A,C,115,k,87.0
VF32A,C,116,gw,28.999999999999996
VF32A,C,117,g,20.000000000000004
VF32A,C,118,g,5.000000000000004
VF32A,C,119,g,15.0
VF32A,C,12,g,27.00000000000001
VF32A,C,120,g,21.999999999999993
VF32A,C,121,g,18.99999999999996
VF32A,C,122,g,16.0
VF32A,C,123,g,37.00000000000001
VF32A,C,124,g,25.999999999999996
VF32A,C,125,g,62.00000000000001
VF32A,C,126,k,39.99999999999999
VF32A,C,127,g,33.0
VF32A,C,128,g,24.0
VF32A,C,129,g,19.000000000000004
VF32A,C,13,g,17.000000000000007
VF32A,C,130,g,90.0
VF32A,C,131,g,15.0
VF32A,C,132,g,25.999999999999996
VF32A,C,133,g,24.000000000000007
VF32A,C,134,g,25.000000000000007
VF32A,C,135,gw,22.999999999999993
VF32A,C,136,g,5.000000000000004
VF32A,C,137,g,23.999999999999993
VF32A,C,138,g,20.000000000000004
VF32A,C,139,g,23.0
VF32A,C,14,g,22.000000000000007
VF32A,C,140,g,19.000000000000004
VF32A,C,141,gw,34.0
VF32A,C,142,gw,34.0
VF32A,C,143,gw,34.0
VF32A,C,144,gw,52.00000000000001
VF32A,C,145,k,152.0
VF32A,C,146,g,9.999999999999995
VF32A,C,147,gw,27.000000000000004
VF32A,C,148,g,33.999999999999986
VF32A,C,149,g,15.0
VF32A,C,15,g,15.999999999999986
VF32A,C,150,g,24.0
VF32A,C,151,g,28.00000000000001
VF32A,C,152,g,23.0
VF32A,C,153,g,19.000000000000004
VF32A,C,154,g,9.999999999999995
VF32A,C,155,k,50.0
