speaker,language,clip,phone,vot_ms
VM21E,C,0,g,20.99999999999999
VM21E,C,1,k,5.000000000000004
VM21E,C,10,g,5.000000000000004
VM21E,C,100,k,57.00000000000001
VM21E,C,101,k,37.00000000000001
VM21E,C,102,g,16.0
VM21E,C,103,g,27.00000000000001
VM21E,C,104,g,11.999999999999998
VM21E,C,105,g,23.999999999999993
VM21E,C,106,g,39.00000000000001
VM21E,C,107,g,34.0
VM21E,C,108,g,5.000000000000004
VM21E,C,109,g,4.99999999999999
VM21E,C,11,g,25.999999999999996
VM21E,C,110,g,37.99999999999999
VM21E,C,111,gw,26.999999999999996
VM21E,C,112,k,69.0
VM21E,C,113,g,47.000000000000014
VM21E,C,114,g,28.999999999999996
VM21E,C,115,g,49.999999999999986
VM21E,C,116,g,5.000000000000004
VM21E,C,117,g,5.000000000000004
VM21E,C,118,g,32.0
VM21E,C,119,k,88.0
VM21E,C,12,g,4.99999999999999
VM21E,C,120,g,20.999999999999996
VM21E,C,121,k,54.99999999999999
VM21E,C,122,g,25.999999999999996
VM21E,C,123,k,5.000000000000004
VM21E,C,124,g,27.999999999999996
VM21E,C,125,g,5.000000000000004
VM21E,C,126,g,199.0
VM21E,C,127,g,61.00000000000001
VM21E,C,128,g,23.0
VM21E,C,129,g,32.0
VM21E,C,13,g,5.000000000000004
VM21E,C,130,g,35.0
VM21E,C,131,g,15.0
VM21E,C,132,g,7.000000000000006
VM21E,C,133,g,34.99999999999999
VM21E,C,134,g,105.99999999999999
VM21E,C,135,g,5.000000000000004
VM21E,C,136,g,24.000000000000007
VM21E,C,137,g,20.000000000000004
VM21E,C,138,g,30.0
VM21E,C,139,g,12.999999999999998
VM21E,C,14,g,5.000000000000004
VM21E,C,140,g,5.000000000000004
VM21E,C,141,k,4.999999999999977
VM21E,C,142,k,72.00000000000001
VM21E,C,143,g,20.000000000000004
VM21E,C,144,k,60.000000000000014
VM21E,C,145,g,26.00000000000002
VM21E,C,146,g,25.999999999999996
VM21E,C,147,g,5.000000000000004
VM21E,C,148,g,31.999999999999993
VM21E,C,15,g,31.0
VM21E,C,16,g,17.0
VM21E,C,17,k,5.000000000000004
VM21E,C,18,k,5.000000000000004
VM21E,C,19,k,41.99999999999999
VM21E,C,2,g,24.000000000000007
VM21E,C,20,k,5.000000000000004
VM21E,C,21,k,8.999999999999995
VM21E,C,22,k,53.00000000000001
VM21E,C,23,k,67.99999999999999
VM21E,C,24,gw,32.0
VM21E,C,25,k,41.99999999999999
VM21E,C,26,g,22.999999999999993
VM21E,C,27,gw,31.0
VM21E,C,28,k,51.00000000000001
VM21E,C,29,g,44.0
VM21E,C,3,g,4.99999999999999
VM21E,C,30,g,4.999999999999977
VM21E,C,31,k,63.000000000000014
VM21E,C,32,g,29.999999999999993
VM21E,C,33,g,28.999999999999996
VM21E,C,34,gw,34.99999999999999
VM21E,C,35,g,27.999999999999996
VM21E,C,36,g,5.000000000000004
VM21E,C,37,g,39.00000000000001
VM21E,C,38,g,22.0
VM21E,C,39,g,5.000000000000004
VM21E,C,4,k,76.00000000000001
VM21E,C,40,k,32.0
VM21E,C,41,k,42.00000000000001
VM21E,C,42,g,5.000000000000004
VM21E,C,43,g,10.999999999999996
VM21E,C,44,g,30.0
VM21E,C,45,g,5.000000000000004
VM21E,C,46,k,63.0
VM21E,C,47,g,28.999999999999996
VM21E,C,48,k,11.999999999999996
VM21E,C,49,k,54.99999999999999
VM21E,C,5,k,47.0
VM21E,C,50,g,33.999999999999986
VM21E,C,51,k,26.999999999999996
VM21E,C,52,g,35.99999999999999
VM21E,C,53,g,5.000000000000004
VM21E,C,54,k,5.000000000000004
VM21E,C,55,g,5.000000000000004
VM21E,C,56,k,45.0
VM21E,C,57,k,5.000000000000004
VM21E,C,58,g,23.000000000000007
VM21E,C,59,g,4.99999999999999
VM21E,C,6,k,39.0
VM21E,C,60,g,4.999999999999977
VM21E,C,61,g,25.000000000000007
VM21E,C,62,k,46.000000000000014
VM21E,C,63,g,5.999999999999978
VM21E,C,64,g,37.00000000000001
VM21E,C,65,g,22.999999999999993
VM21E,C,66,g,5.000000000000004
